,date,Error
1362,10838448,10838450
1363,10838484,10838483
1364,10838520,10838519
1365,10838556,10838554
1366,10838592,10838592
1367,10838628,10838633
1368,10838664,10838664
1369,10838700,10838703
1370,10838736,10838733
1371,10838772,10838775
1372,10838808,10838793
1373,10838844,10838837
1374,10838880,10838879
1375,10838916,10838907
1376,10838952,10838954
1377,10838988,10838989
1378,10839024,10839020
1379,10839060,10839060
1380,10839096,10839089
1381,10839132,10839128
1382,10839168,10839167
1383,10839204,10839196
1384,10839240,10839245
1385,10839276,10839273
1386,10839312,10839317
1387,10839348,10839348
1388,10839384,10839385
1389,10839420,10839416
1390,10839456,10839455
1391,10839492,10839490
1392,10839528,10839529
1393,10839564,10839570
1394,10839600,10839598
1395,10839636,10839636
1396,10839672,10839673
1397,10839708,10839712
1398,10839744,10839744
1399,10839780,10839779
1400,10839816,10839814
1401,10839852,10839852
1402,10839888,10839889
1403,10839924,10839921
1404,10839960,10839959
1405,10839996,10839999
1406,10840032,10840032
1407,10840068,10840066
1408,10840104,10840107
1409,10840140,10840143
1410,10840176,10840179
1411,10840212,10840215
1412,10840248,10840247
1413,10840284,10840285
1414,10840320,10840321
1415,10840356,10840356
1416,10840392,10840384
1417,10840428,10840428
1418,10840464,10840465
1419,10840500,10840502
1420,10840536,10840535
1421,10840572,10840572
1422,10840608,10840599
1423,10840644,10840637
1424,10840680,10840666
1425,10840716,10840715
1426,10840752,10840760
1427,10840788,10840796
1428,10840824,10840819
1429,10840860,10840863
1430,10840896,10840902
1431,10840932,10840931
1432,10840968,10840959
1433,10841004,10841011
1434,10841040,10841039
1435,10841076,10841075
1436,10841112,10841120
1437,10841148,10841150
1438,10841184,10841188
1439,10841220,10841228
1440,10841256,10841256
1441,10841292,10841288
1442,10841328,10841331
1443,10841364,10841364
1444,10841400,10841403
1445,10841436,10841438
1446,10841472,10841469
1447,10841508,10841508
1448,10841544,10841543
1449,10841580,10841579
1450,10841616,10841616
1451,10841652,10841653
1452,10841688,10841689
1453,10841724,10841718
1454,10841760,10841763
1455,10841796,10841790
1456,10841832,10841843
1457,10841868,10841865
1458,10841904,10841904
1459,10841940,10841946
1460,10841976,10841976
1461,10842012,10842006
1462,10842048,10842042
1463,10842084,10842085
1464,10842120,10842122
1465,10842156,10842160
1466,10842192,10842193
1467,10842228,10842226
1468,10842264,10842266
1469,10842300,10842307
1470,10842336,10842333
1471,10842372,10842390
1472,10842408,10842407
1473,10842444,10842450
1474,10842480,10842489
1475,10842516,10842520
1476,10842552,10842553
1477,10842588,10842591
1478,10842624,10842630
1479,10842660,10842647
1480,10842696,10842698
1481,10842732,10842731
1482,10842768,10842765
1483,10842804,10842804
1484,10842840,10842841
1485,10842876,10842878
1486,10842912,10842910
1487,10842948,10842953
1488,10842984,10842974
1489,10843020,10843016
1490,10843056,10843051
1491,10843092,10843092
1492,10843128,10843126
1493,10843164,10843166
1494,10843200,10843197
1495,10843236,10843242
1496,10843272,10843275
1497,10843308,10843306
1498,10843344,10843336
1499,10843380,10843375
1500,10843416,10843409
1501,10843452,10843458
1502,10843488,10843491
1503,10843524,10843518
1504,10843560,10843569
1505,10843596,10843595
1506,10843632,10843621
1507,10843668,10843673
1508,10843704,10843710
1509,10843740,10843740
1510,10843776,10843772
1511,10843812,10843818
1512,10843848,10843846
1513,10843884,10843884
1514,10843920,10843922
1515,10843956,10843957
1516,10843992,10843990
1517,10844028,10844023
1518,10844064,10844067
1519,10844100,10844089
1520,10844136,10844137
1521,10844172,10844173
1522,10844208,10844210
1523,10844244,10844243
1524,10844280,10844281
1525,10844316,10844319
1526,10844352,10844347
1527,10844388,10844388
1528,10844424,10844425
1529,10844460,10844454
1530,10844496,10844492
1531,10844532,10844539
1532,10844568,10844573
1533,10844604,10844601
1534,10844640,10844643
1535,10844676,10844678
1536,10844712,10844719
1537,10844748,10844753
1538,10844784,10844772
1539,10844820,10844819
1540,10844856,10844862
1541,10844892,10844900
1542,10844928,10844925
1543,10844964,10844958
1544,10845000,10845001
1545,10845036,10845033
1546,10845072,10845072
1547,10845108,10845103
1548,10845144,10845147
1549,10845180,10845182
1550,10845216,10845218
1551,10845252,10845247
1552,10845288,10845280
1553,10845324,10845318
1554,10845360,10845362
1555,10845396,10845388
1556,10845432,10845435
1557,10845468,10845476
1558,10845504,10845501
1559,10845540,10845540
1560,10845576,10845580
1561,10845612,10845616
1562,10845648,10845645
1563,10845684,10845684
1564,10845720,10845720
1565,10845756,10845755
1566,10845792,10845794
1567,10845828,10845829
1568,10845864,10845870
1569,10845900,10845892
1570,10845936,10845941
1571,10845972,10845976
1572,10846008,10846008
1573,10846044,10846046
1574,10846080,10846084
1575,10846116,10846117
1576,10846152,10846151
1577,10846188,10846189
1578,10846224,10846221
1579,10846260,10846254
1580,10846296,10846292
1581,10846332,10846329
1582,10846368,10846369
1583,10846404,10846408
1584,10846440,10846441
1585,10846476,10846483
1586,10846512,10846512
1587,10846548,10846545
1588,10846584,10846581
1589,10846620,10846616
1590,10846656,10846655
1591,10846692,10846698
1592,10846728,10846721
1593,10846764,10846766
1594,10846800,10846800
1595,10846836,10846840
1596,10846872,10846870
1597,10846908,10846911
1598,10846944,10846942
1599,10846980,10846983
1600,10847016,10847007
1601,10847052,10847054
1602,10847088,10847091
1603,10847124,10847117
1604,10847160,10847164
1605,10847196,10847191
1606,10847232,10847237
1607,10847268,10847268
1608,10847304,10847307
1609,10847340,10847342
1610,10847376,10847371
1611,10847412,10847420
1612,10847448,10847454
1613,10847484,10847480
1614,10847520,10847523
1615,10847556,10847558
1616,10847592,10847589
1617,10847628,10847624
1618,10847664,10847670
1619,10847700,10847699
1620,10847736,10847740
1621,10847772,10847781
1622,10847808,10847810
1623,10847844,10847840
1624,10847880,10847885
1625,10847916,10847910
1626,10847952,10847948
1627,10847988,10848003
1628,10848024,10848021
1629,10848060,10848062
1630,10848096,10848092
1631,10848132,10848132
1632,10848168,10848169
1633,10848204,10848192
1634,10848240,10848238
1635,10848276,10848279
1636,10848312,10848316
1637,10848348,10848350
1638,10848384,10848380
1639,10848420,10848422
1640,10848456,10848454
1641,10848492,10848489
1642,10848528,10848528
1643,10848564,10848575
1644,10848600,10848596
1645,10848636,10848641
1646,10848672,10848673
1647,10848708,10848701
1648,10848744,10848740
1649,10848780,10848780
1650,10848816,10848814
1651,10848852,10848853
1652,10848888,10848884
1653,10848924,10848920
1654,10848960,10848965
1655,10848996,10848996
1656,10849032,10849029
1657,10849068,10849068
1658,10849104,10849113
1659,10849140,10849138
1660,10849176,10849169
1661,10849212,10849216
1662,10849248,10849258
1663,10849284,10849290
1664,10849320,10849314
1665,10849356,10849346
1666,10849392,10849398
1667,10849428,10849428
1668,10849464,10849466
1669,10849500,10849500
1670,10849536,10849544
1671,10849572,10849572
1672,10849608,10849607
1673,10849644,10849644
1674,10849680,10849675
1675,10849716,10849716
1676,10849752,10849752
1677,10849788,10849778
1678,10849824,10849819
1679,10849860,10849854
1680,10849896,10849889
1681,10849932,10849933
1682,10849968,10849973
1683,10850004,10850005
1684,10850040,10850033
1685,10850076,10850068
1686,10850112,10850115
1687,10850148,10850147
1688,10850184,10850184
1689,10850220,10850214
1690,10850256,10850246
1691,10850292,10850303
1692,10850328,10850325
1693,10850364,10850364
1694,10850400,10850395
1695,10850436,10850443
1696,10850472,10850471
1697,10850508,10850508
1698,10850544,10850544
1699,10850580,10850580
1700,10850616,10850622
1701,10850652,10850643
1702,10850688,10850691
1703,10850724,10850721
1704,10850760,10850758
1705,10850796,10850793
1706,10850832,10850833
1707,10850868,10850862
1708,10850904,10850902
1709,10850940,10850942
1710,10850976,10850973
1711,10851012,10851010
1712,10851048,10851049
1713,10851084,10851084
1714,10851120,10851119
1715,10851156,10851156
1716,10851192,10851188
1717,10851228,10851232
1718,10851264,10851259
1719,10851300,10851292
1720,10851336,10851337
1721,10851372,10851366
1722,10851408,10851404
1723,10851444,10851443
1724,10851480,10851483
1725,10851516,10851514
1726,10851552,10851550
1727,10851588,10851586
1728,10851624,10851625
1729,10851660,10851658
1730,10851696,10851696
1731,10851732,10851738
1732,10851768,10851767
1733,10851804,10851802
1734,10851840,10851836
1735,10851876,10851872
1736,10851912,10851906
1737,10851948,10851943
1738,10851984,10851981
1739,10852020,10852021
1740,10852056,10852058
1741,10852092,10852090
1742,10852128,10852129
1743,10852164,10852158
1744,10852200,10852209
1745,10852236,10852247
1746,10852272,10852272
1747,10852308,10852310
1748,10852344,10852344
1749,10852380,10852383
1750,10852416,10852413
1751,10852452,10852445
1752,10852488,10852491
1753,10852524,10852519
1754,10852560,10852561
1755,10852596,10852592
1756,10852632,10852628
1757,10852668,10852672
1758,10852704,10852711
1759,10852740,10852739
1760,10852776,10852774
1761,10852812,10852813
1762,10852848,10852845
1763,10852884,10852876
1764,10852920,10852920
1765,10852956,10852945
1766,10852992,10852993
1767,10853028,10853026
1768,10853064,10853064
1769,10853100,10853093
1770,10853136,10853132
1771,10853172,10853174
1772,10853208,10853214
1773,10853244,10853247
1774,10853280,10853281
1775,10853316,10853311
1776,10853352,10853354
1777,10853388,10853388
1778,10853424,10853423
1779,10853460,10853466
1780,10853496,10853492
1781,10853532,10853540
1782,10853568,10853565
1783,10853604,10853601
1784,10853640,10853640
1785,10853676,10853670
1786,10853712,10853710
1787,10853748,10853748
1788,10853784,10853776
1789,10853820,10853816
1790,10853856,10853849
1791,10853892,10853890
1792,10853928,10853933
1793,10853964,10853962
1794,10854000,10853999
1795,10854036,10854036
1796,10854072,10854067
1797,10854108,10854108
1798,10854144,10854142
1799,10854180,10854177
1800,10854216,10854208
1801,10854252,10854249
1802,10854288,10854292
1803,10854324,10854329
1804,10854360,10854359
1805,10854396,10854396
1806,10854432,10854430
1807,10854468,10854463
1808,10854504,10854495
1809,10854540,10854548
1810,10854576,10854571
1811,10854612,10854612
1812,10854648,10854655
1813,10854684,10854682
1814,10854720,10854719
1815,10854756,10854757
1816,10854792,10854790
1817,10854828,10854828
1818,10854864,10854863
1819,10854900,10854905
1820,10854936,10854938
1821,10854972,10854966
1822,10855008,10855002
1823,10855044,10855041
1824,10855080,10855077
1825,10855116,10855113
1826,10855152,10855156
1827,10855188,10855185
1828,10855224,10855222
1829,10855260,10855260
1830,10855296,10855286
1831,10855332,10855334
1832,10855368,10855370
1833,10855404,10855410
1834,10855440,10855436
1835,10855476,10855474
1836,10855512,10855512
1837,10855548,10855547
1838,10855584,10855577
1839,10855620,10855624
1840,10855656,10855655
1841,10855692,10855693
1842,10855728,10855723
1843,10855764,10855768
1844,10855800,10855799
1845,10855836,10855833
1846,10855872,10855875
1847,10855908,10855913
1848,10855944,10855940
1849,10855980,10855984
1850,10856016,10856024
1851,10856052,10856053
1852,10856088,10856081
1853,10856124,10856126
1854,10856160,10856165
1855,10856196,10856191
1856,10856232,10856240
1857,10856268,10856268
1858,10856304,10856304
1859,10856340,10856345
1860,10856376,10856377
1861,10856412,10856418
1862,10856448,10856448
1863,10856484,10856485
1864,10856520,10856520
1865,10856556,10856557
1866,10856592,10856594
1867,10856628,10856630
1868,10856664,10856663
1869,10856700,10856704
1870,10856736,10856736
1871,10856772,10856778
1872,10856808,10856811
1873,10856844,10856844
1874,10856880,10856877
1875,10856916,10856916
1876,10856952,10856958
1877,10856988,10856988
1878,10857024,10857028
1879,10857060,10857060
1880,10857096,10857095
1881,10857132,10857129
1882,10857168,10857159
1883,10857204,10857205
1884,10857240,10857240
1885,10857276,10857276
1886,10857312,10857315
1887,10857348,10857344
1888,10857384,10857392
1889,10857420,10857413
1890,10857456,10857457
1891,10857492,10857487
1892,10857528,10857527
1893,10857564,10857569
1894,10857600,10857593
1895,10857636,10857636
1896,10857672,10857672
1897,10857708,10857708
1898,10857744,10857745
1899,10857780,10857783
1900,10857816,10857818
1901,10857852,10857853
1902,10857888,10857892
1903,10857924,10857927
1904,10857960,10857960
1905,10857996,10857990
1906,10858032,10858035
1907,10858068,10858067
1908,10858104,10858112
1909,10858140,10858138
1910,10858176,10858170
1911,10858212,10858217
1912,10858248,10858245
1913,10858284,10858277
1914,10858320,10858325
1915,10858356,10858349
1916,10858392,10858398
1917,10858428,10858424
1918,10858464,10858465
1919,10858500,10858501
1920,10858536,10858527
1921,10858572,10858572
1922,10858608,10858606
1923,10858644,10858644
1924,10858680,10858682
1925,10858716,10858723
1926,10858752,10858751
1927,10858788,10858788
1928,10858824,10858834
1929,10858860,10858863
1930,10858896,10858899
1931,10858932,10858925
1932,10858968,10858961
1933,10859004,10859002
1934,10859040,10859039
1935,10859076,10859078
1936,10859112,10859125
1937,10859148,10859142
1938,10859184,10859182
1939,10859220,10859223
1940,10859256,10859257
1941,10859292,10859297
1942,10859328,10859327
1943,10859364,10859360
1944,10859400,10859410
1945,10859436,10859438
1946,10859472,10859466
1947,10859508,10859507
1948,10859544,10859544
1949,10859580,10859573
1950,10859616,10859619
1951,10859652,10859652
1952,10859688,10859687
1953,10859724,10859721
1954,10859760,10859768
1955,10859796,10859796
1956,10859832,10859828
1957,10859868,10859858
1958,10859904,10859899
1959,10859940,10859943
1960,10859976,10859983
1961,10860012,10860006
1962,10860048,10860038
1963,10860084,10860084
1964,10860120,10860120
1965,10860156,10860160
1966,10860192,10860189
1967,10860228,10860228
1968,10860264,10860255
1969,10860300,10860294
1970,10860336,10860334
1971,10860372,10860370
1972,10860408,10860410
1973,10860444,10860449
1974,10860480,10860473
1975,10860516,10860524
1976,10860552,10860549
1977,10860588,10860586
1978,10860624,10860629
1979,10860660,10860648
1980,10860696,10860689
1981,10860732,10860728
1982,10860768,10860768
1983,10860804,10860809
1984,10860840,10860845
1985,10860876,10860872
1986,10860912,10860915
1987,10860948,10860946
1988,10860984,10860991
1989,10861020,10861019
1990,10861056,10861061
1991,10861092,10861087
1992,10861128,10861131
1993,10861164,10861158
1994,10861200,10861200
1995,10861236,10861228
1996,10861272,10861272
1997,10861308,10861304
1998,10861344,10861339
1999,10861380,10861381
2000,10861416,10861419
2001,10861452,10861452
2002,10861488,10861489
2003,10861524,10861527
2004,10861560,10861565
2005,10861596,10861600
2006,10861632,10861633
2007,10861668,10861677
2008,10861704,10861702
2009,10861740,10861743
2010,10861776,10861771
2011,10861812,10861823
2012,10861848,10861847
2013,10861884,10861884
2014,10861920,10861926
2015,10861956,10861955
2016,10861992,10861988
2017,10862028,10862019
2018,10862064,10862063
2019,10862100,10862110
2020,10862136,10862136
2021,10862172,10862180
2022,10862208,10862212
2023,10862244,10862242
2024,10862280,10862273
2025,10862316,10862315
2026,10862352,10862354
2027,10862388,10862387
2028,10862424,10862424
2029,10862460,10862462
2030,10862496,10862495
2031,10862532,10862525
2032,10862568,10862567
2033,10862604,10862606
2034,10862640,10862636
2035,10862676,10862671
2036,10862712,10862707
2037,10862748,10862747
2038,10862784,10862784
2039,10862820,10862820
2040,10862856,10862850
2041,10862892,10862892
2042,10862928,10862925
2043,10862964,10862959
2044,10863000,10862991
2045,10863036,10863031
2046,10863072,10863069
2047,10863108,10863108
2048,10863144,10863145
2049,10863180,10863180
2050,10863216,10863216
2051,10863252,10863246
2052,10863288,10863291
2053,10863324,10863327
2054,10863360,10863363
2055,10863396,10863394
2056,10863432,10863432
2057,10863468,10863466
2058,10863504,10863498
2059,10863540,10863538
2060,10863576,10863568
2061,10863612,10863603
2062,10863648,10863650
2063,10863684,10863686
2064,10863720,10863723
2065,10863756,10863754
2066,10863792,10863792
2067,10863828,10863830
2068,10863864,10863862
2069,10863900,10863890
2070,10863936,10863946
2071,10863972,10863977
2072,10864008,10864014
2073,10864044,10864044
2074,10864080,10864076
2075,10864116,10864116
2076,10864152,10864153
2077,10864188,10864181
2078,10864224,10864222
2079,10864260,10864262
2080,10864296,10864303
2081,10864332,10864334
2082,10864368,10864366
2083,10864404,10864398
2084,10864440,10864450
2085,10864476,10864476
2086,10864512,10864515
2087,10864548,10864548
2088,10864584,10864578
2089,10864620,10864630
2090,10864656,10864659
2091,10864692,10864698
2092,10864728,10864725
2093,10864764,10864764
2094,10864800,10864806
2095,10864836,10864835
2096,10864872,10864869
2097,10864908,10864903
2098,10864944,10864938
2099,10864980,10864984
2100,10865016,10865016
2101,10865052,10865043
2102,10865088,10865095
2103,10865124,10865130
2104,10865160,10865165
2105,10865196,10865187
2106,10865232,10865232
2107,10865268,10865274
2108,10865304,10865299
2109,10865340,10865336
2110,10865376,10865375
2111,10865412,10865402
2112,10865448,10865449
2113,10865484,10865488
2114,10865520,10865523
2115,10865556,10865563
2116,10865592,10865592
2117,10865628,10865628
2118,10865664,10865664
2119,10865700,10865697
2120,10865736,10865731
2121,10865772,10865769
2122,10865808,10865808
2123,10865844,10865842
2124,10865880,10865880
2125,10865916,10865916
2126,10865952,10865955
2127,10865988,10865986
2128,10866024,10866014
2129,10866060,10866056
2130,10866096,10866105
2131,10866132,10866135
2132,10866168,10866166
2133,10866204,10866203
2134,10866240,10866240
2135,10866276,10866274
2136,10866312,10866312
2137,10866348,10866351
2138,10866384,10866390
2139,10866420,10866419
2140,10866456,10866455
2141,10866492,10866491
2142,10866528,10866528
2143,10866564,10866569
2144,10866600,10866597
2145,10866636,10866647
2146,10866672,10866674
2147,10866708,10866713
2148,10866744,10866740
2149,10866780,10866779
2150,10866816,10866814
2151,10866852,10866852
2152,10866888,10866878
2153,10866924,10866926
2154,10866960,10866952
2155,10866996,10866997
2156,10867032,10867037
2157,10867068,10867068
2158,10867104,10867104
2159,10867140,10867140
2160,10867176,10867175
2161,10867212,10867213
2162,10867248,10867252
2163,10867284,10867287
2164,10867320,10867327
2165,10867356,10867356
2166,10867392,10867390
2167,10867428,10867426
2168,10867464,10867459
2169,10867500,10867499
2170,10867536,10867534
2171,10867572,10867581
2172,10867608,10867610
2173,10867644,10867653
2174,10867680,10867671
2175,10867716,10867717
2176,10867752,10867757
2177,10867788,10867790
2178,10867824,10867823
2179,10867860,10867861
2180,10867896,10867896
2181,10867932,10867933
2182,10867968,10867969
2183,10868004,10868009
2184,10868040,10868041
2185,10868076,10868077
2186,10868112,10868112
2187,10868148,10868150
2188,10868184,10868181
2189,10868220,10868223
2190,10868256,10868255
2191,10868292,10868296
2192,10868328,10868326
2193,10868364,10868364
2194,10868400,10868400
2195,10868436,10868432
2196,10868472,10868477
2197,10868508,10868510
2198,10868544,10868544
2199,10868580,10868586
2200,10868616,10868615
2201,10868652,10868652
2202,10868688,10868694
2203,10868724,10868736
2204,10868760,10868761
2205,10868796,10868804
2206,10868832,10868833
2207,10868868,10868865
2208,10868904,10868907
2209,10868940,10868946
2210,10868976,10868977
2211,10869012,10869014
2212,10869048,10869044
2213,10869084,10869074
2214,10869120,10869121
2215,10869156,10869150
2216,10869192,10869192
2217,10869228,10869226
2218,10869264,10869265
2219,10869300,10869304
2220,10869336,10869328
2221,10869372,10869372
2222,10869408,10869408
2223,10869444,10869450
2224,10869480,10869480
2225,10869516,10869512
2226,10869552,10869550
2227,10869588,10869596
2228,10869624,10869620
2229,10869660,10869660
2230,10869696,10869697
2231,10869732,10869727
2232,10869768,10869764
2233,10869804,10869795
2234,10869840,10869836
2235,10869876,10869879
2236,10869912,10869913
2237,10869948,10869939
2238,10869984,10869991
2239,10870020,10870014
2240,10870056,10870052
2241,10870092,10870099
2242,10870128,10870130
2243,10870164,10870164
2244,10870200,10870207
2245,10870236,10870236
2246,10870272,10870273
2247,10870308,10870306
2248,10870344,10870344
2249,10870380,10870380
2250,10870416,10870421
2251,10870452,10870449
2252,10870488,10870488
2253,10870524,10870514
2254,10870560,10870552
2255,10870596,10870599
2256,10870632,10870631
2257,10870668,10870667
2258,10870704,10870706
2259,10870740,10870739
2260,10870776,10870776
2261,10870812,10870811
2262,10870848,10870838
2263,10870884,10870886
2264,10870920,10870927
2265,10870956,10870961
2266,10870992,10870992
2267,10871028,10871029
2268,10871064,10871065
2269,10871100,10871107
2270,10871136,10871141
2271,10871172,10871171
2272,10871208,10871208
2273,10871244,10871243
2274,10871280,10871277
2275,10871316,10871313
2276,10871352,10871352
2277,10871388,10871376
2278,10871424,10871425
2279,10871460,10871458
2280,10871496,10871490
2281,10871532,10871531
2282,10871568,10871564
2283,10871604,10871609
2284,10871640,10871635
2285,10871676,10871676
2286,10871712,10871713
2287,10871748,10871744
2288,10871784,10871778
2289,10871820,10871821
2290,10871856,10871854
2291,10871892,10871887
2292,10871928,10871921
2293,10871964,10871966
2294,10872000,10872007
2295,10872036,10872033
2296,10872072,10872074
2297,10872108,10872113
2298,10872144,10872148
2299,10872180,10872177
2300,10872216,10872218
2301,10872252,10872255
2302,10872288,10872300
2303,10872324,10872324
2304,10872360,10872364
2305,10872396,10872399
2306,10872432,10872435
2307,10872468,10872464
2308,10872504,10872505
2309,10872540,10872547
2310,10872576,10872575
2311,10872612,10872613
2312,10872648,10872645
2313,10872684,10872685
2314,10872720,10872721
2315,10872756,10872759
2316,10872792,10872791
2317,10872828,10872826
2318,10872864,10872862
2319,10872900,10872901
2320,10872936,10872936
2321,10872972,10872983
2322,10873008,10873005
2323,10873044,10873047
2324,10873080,10873078
2325,10873116,10873114
2326,10873152,10873157
2327,10873188,10873190
2328,10873224,10873226
2329,10873260,10873254
2330,10873296,10873308
2331,10873332,10873342
2332,10873368,10873365
2333,10873404,10873398
2334,10873440,10873437
2335,10873476,10873477
2336,10873512,10873508
2337,10873548,10873549
2338,10873584,10873581
2339,10873620,10873633
2340,10873656,10873655
2341,10873692,10873690
2342,10873728,10873737
2343,10873764,10873765
2344,10873800,10873800
2345,10873836,10873836
2346,10873872,10873874
2347,10873908,10873906
2348,10873944,10873944
2349,10873980,10873978
2350,10874016,10874010
2351,10874052,10874051
2352,10874088,10874088
2353,10874124,10874131
2354,10874160,10874161
2355,10874196,10874195
2356,10874232,10874232
2357,10874268,10874270
2358,10874304,10874294
2359,10874340,10874339
2360,10874376,10874366
2361,10874412,10874404
2362,10874448,10874445
2363,10874484,10874484
2364,10874520,10874520
2365,10874556,10874556
2366,10874592,10874598
2367,10874628,10874630
2368,10874664,10874665
2369,10874700,10874699
2370,10874736,10874745
2371,10874772,10874778
2372,10874808,10874806
2373,10874844,10874842
2374,10874880,10874883
2375,10874916,10874920
2376,10874952,10874951
2377,10874988,10874993
2378,10875024,10875019
2379,10875060,10875060
2380,10875096,10875101
2381,10875132,10875130
2382,10875168,10875168
2383,10875204,10875204
2384,10875240,10875239
2385,10875276,10875268
2386,10875312,10875311
2387,10875348,10875349
2388,10875384,10875385
2389,10875420,10875423
2390,10875456,10875460
2391,10875492,10875491
2392,10875528,10875528
2393,10875564,10875572
2394,10875600,10875604
2395,10875636,10875636
2396,10875672,10875672
2397,10875708,10875713
2398,10875744,10875749
2399,10875780,10875780
2400,10875816,10875818
2401,10875852,10875852
2402,10875888,10875888
2403,10875924,10875933
2404,10875960,10875955
2405,10875996,10876000
2406,10876032,10876028
2407,10876068,10876065
2408,10876104,10876108
2409,10876140,10876134
2410,10876176,10876172
2411,10876212,10876207
2412,10876248,10876246
2413,10876284,10876285
2414,10876320,10876325
2415,10876356,10876354
2416,10876392,10876396
2417,10876428,10876423
2418,10876464,10876474
2419,10876500,10876499
2420,10876536,10876534
2421,10876572,10876573
2422,10876608,10876608
2423,10876644,10876644
2424,10876680,10876672
2425,10876716,10876720
2426,10876752,10876755
2427,10876788,10876787
2428,10876824,10876819
2429,10876860,10876861
2430,10876896,10876901
2431,10876932,10876924
2432,10876968,10876963
2433,10877004,10877004
2434,10877040,10877036
2435,10877076,10877075
2436,10877112,10877112
2437,10877148,10877151
2438,10877184,10877187
2439,10877220,10877224
2440,10877256,10877260
2441,10877292,10877289
2442,10877328,10877317
2443,10877364,10877365
2444,10877400,10877402
2445,10877436,10877438
2446,10877472,10877469
2447,10877508,10877517
2448,10877544,10877536
2449,10877580,10877583
2450,10877616,10877618
2451,10877652,10877656
2452,10877688,10877694
2453,10877724,10877726
2454,10877760,10877761
2455,10877796,10877795
2456,10877832,10877835
2457,10877868,10877869
2458,10877904,10877907
2459,10877940,10877935
2460,10877976,10877969
2461,10878012,10878012
2462,10878048,10878050
2463,10878084,10878077
2464,10878120,10878115
2465,10878156,10878155
2466,10878192,10878193
2467,10878228,10878229
2468,10878264,10878268
2469,10878300,10878300
2470,10878336,10878338
2471,10878372,10878378
2472,10878408,10878407
2473,10878444,10878455
2474,10878480,10878479
2475,10878516,10878516
2476,10878552,10878543
2477,10878588,10878588
2478,10878624,10878622
2479,10878660,10878657
2480,10878696,10878697
2481,10878732,10878727
2482,10878768,10878769
2483,10878804,10878795
2484,10878840,10878838
2485,10878876,10878882
2486,10878912,10878912
2487,10878948,10878950
2488,10878984,10878980
2489,10879020,10879014
2490,10879056,10879062
2491,10879092,10879096
2492,10879128,10879132
2493,10879164,10879164
2494,10879200,10879205
2495,10879236,10879234
2496,10879272,10879275
2497,10879308,10879311
2498,10879344,10879340
2499,10879380,10879386
2500,10879416,10879416
2501,10879452,10879455
2502,10879488,10879481
2503,10879524,10879519
2504,10879560,10879558
2505,10879596,10879598
2506,10879632,10879637
2507,10879668,10879669
2508,10879704,10879704
2509,10879740,10879742
2510,10879776,10879775
2511,10879812,10879812
2512,10879848,10879849
2513,10879884,10879881
2514,10879920,10879922
2515,10879956,10879949
2516,10879992,10879989
2517,10880028,10880031
2518,10880064,10880061
2519,10880100,10880102
2520,10880136,10880137
2521,10880172,10880172
2522,10880208,10880215
2523,10880244,10880246
2524,10880280,10880278
2525,10880316,10880314
2526,10880352,10880352
2527,10880388,10880381
2528,10880424,10880429
2529,10880460,10880460
2530,10880496,10880488
2531,10880532,10880528
2532,10880568,10880574
2533,10880604,10880605
2534,10880640,10880650
2535,10880676,10880676
2536,10880712,10880714
2537,10880748,10880757
2538,10880784,10880794
2539,10880820,10880816
2540,10880856,10880860
2541,10880892,10880887
2542,10880928,10880926
2543,10880964,10880956
2544,10881000,10881002
2545,10881036,10881032
2546,10881072,10881069
2547,10881108,10881117
2548,10881144,10881148
2549,10881180,10881180
2550,10881216,10881208
2551,10881252,10881253
2552,10881288,10881277
2553,10881324,10881320
2554,10881360,10881363
2555,10881396,10881399
2556,10881432,10881432
2557,10881468,10881471
2558,10881504,10881504
2559,10881540,10881537
2560,10881576,10881576
2561,10881612,10881620
2562,10881648,10881648
2563,10881684,10881685
2564,10881720,10881722
2565,10881756,10881750
2566,10881792,10881787
2567,10881828,10881821
2568,10881864,10881865
2569,10881900,10881899
2570,10881936,10881930
2571,10881972,10881966
2572,10882008,10882011
2573,10882044,10882048
2574,10882080,10882081
2575,10882116,10882116
2576,10882152,10882154
2577,10882188,10882188
2578,10882224,10882225
2579,10882260,10882258
2580,10882296,10882291
2581,10882332,10882329
2582,10882368,10882369
2583,10882404,10882412
2584,10882440,10882436
2585,10882476,10882471
2586,10882512,10882515
2587,10882548,10882551
2588,10882584,10882581
2589,10882620,10882617
2590,10882656,10882653
2591,10882692,10882693
2592,10882728,10882742
2593,10882764,10882761
2594,10882800,10882801
2595,10882836,10882834
2596,10882872,10882872
2597,10882908,10882909
2598,10882944,10882945
2599,10882980,10882975
2600,10883016,10883011
2601,10883052,10883056
2602,10883088,10883089
2603,10883124,10883124
2604,10883160,10883162
2605,10883196,10883192
2606,10883232,10883237
2607,10883268,10883264
2608,10883304,10883299
2609,10883340,10883335
2610,10883376,10883375
2611,10883412,10883424
2612,10883448,10883448
2613,10883484,10883484
2614,10883520,10883527
2615,10883556,10883554
2616,10883592,10883585
2617,10883628,10883625
2618,10883664,10883662
2619,10883700,10883692
2620,10883736,10883735
2621,10883772,10883772
2622,10883808,10883817
2623,10883844,10883847
2624,10883880,10883880
2625,10883916,10883913
2626,10883952,10883948
2627,10883988,10883979
2628,10884024,10884023
2629,10884060,10884049
2630,10884096,10884095
2631,10884132,10884139
2632,10884168,10884166
2633,10884204,10884205
