,date,Error
1362,10838448,10838445
1363,10838484,10838488
1364,10838520,10838514
1365,10838556,10838554
1366,10838592,10838590
1367,10838628,10838629
1368,10838664,10838666
1369,10838700,10838704
1370,10838736,10838739
1371,10838772,10838773
1372,10838808,10838809
1373,10838844,10838851
1374,10838880,10838878
1375,10838916,10838919
1376,10838952,10838943
1377,10838988,10838990
1378,10839024,10839022
1379,10839060,10839060
1380,10839096,10839101
1381,10839132,10839132
1382,10839168,10839172
1383,10839204,10839211
1384,10839240,10839241
1385,10839276,10839281
1386,10839312,10839311
1387,10839348,10839348
1388,10839384,10839382
1389,10839420,10839425
1390,10839456,10839458
1391,10839492,10839490
1392,10839528,10839528
1393,10839564,10839569
1394,10839600,10839600
1395,10839636,10839632
1396,10839672,10839672
1397,10839708,10839699
1398,10839744,10839747
1399,10839780,10839778
1400,10839816,10839814
1401,10839852,10839856
1402,10839888,10839882
1403,10839924,10839933
1404,10839960,10839958
1405,10839996,10839994
1406,10840032,10840037
1407,10840068,10840071
1408,10840104,10840116
1409,10840140,10840139
1410,10840176,10840176
1411,10840212,10840205
1412,10840248,10840247
1413,10840284,10840281
1414,10840320,10840318
1415,10840356,10840348
1416,10840392,10840400
1417,10840428,10840421
1418,10840464,10840450
1419,10840500,10840495
1420,10840536,10840533
1421,10840572,10840567
1422,10840608,10840613
1423,10840644,10840644
1424,10840680,10840680
1425,10840716,10840719
1426,10840752,10840753
1427,10840788,10840792
1428,10840824,10840819
1429,10840860,10840858
1430,10840896,10840899
1431,10840932,10840920
1432,10840968,10840962
1433,10841004,10841006
1434,10841040,10841038
1435,10841076,10841080
1436,10841112,10841116
1437,10841148,10841143
1438,10841184,10841186
1439,10841220,10841226
1440,10841256,10841256
1441,10841292,10841288
1442,10841328,10841332
1443,10841364,10841367
1444,10841400,10841402
1445,10841436,10841439
1446,10841472,10841458
1447,10841508,10841512
1448,10841544,10841553
1449,10841580,10841582
1450,10841616,10841616
1451,10841652,10841655
1452,10841688,10841689
1453,10841724,10841727
1454,10841760,10841760
1455,10841796,10841793
1456,10841832,10841827
1457,10841868,10841864
1458,10841904,10841898
1459,10841940,10841935
1460,10841976,10841984
1461,10842012,10842015
1462,10842048,10842045
1463,10842084,10842083
1464,10842120,10842120
1465,10842156,10842153
1466,10842192,10842192
1467,10842228,10842231
1468,10842264,10842264
1469,10842300,10842301
1470,10842336,10842340
1471,10842372,10842371
1472,10842408,10842409
1473,10842444,10842443
1474,10842480,10842480
1475,10842516,10842515
1476,10842552,10842550
1477,10842588,10842588
1478,10842624,10842626
1479,10842660,10842660
1480,10842696,10842698
1481,10842732,10842729
1482,10842768,10842762
1483,10842804,10842806
1484,10842840,10842843
1485,10842876,10842876
1486,10842912,10842918
1487,10842948,10842952
1488,10842984,10842997
1489,10843020,10843019
1490,10843056,10843052
1491,10843092,10843089
1492,10843128,10843126
1493,10843164,10843166
1494,10843200,10843190
1495,10843236,10843242
1496,10843272,10843271
1497,10843308,10843307
1498,10843344,10843339
1499,10843380,10843380
1500,10843416,10843416
1501,10843452,10843452
1502,10843488,10843489
1503,10843524,10843522
1504,10843560,10843556
1505,10843596,10843598
1506,10843632,10843632
1507,10843668,10843668
1508,10843704,10843709
1509,10843740,10843735
1510,10843776,10843772
1511,10843812,10843818
1512,10843848,10843841
1513,10843884,10843878
1514,10843920,10843924
1515,10843956,10843957
1516,10843992,10843992
1517,10844028,10844028
1518,10844064,10844064
1519,10844100,10844100
1520,10844136,10844142
1521,10844172,10844171
1522,10844208,10844208
1523,10844244,10844252
1524,10844280,10844280
1525,10844316,10844327
1526,10844352,10844352
1527,10844388,10844394
1528,10844424,10844416
1529,10844460,10844460
1530,10844496,10844489
1531,10844532,10844536
1532,10844568,10844562
1533,10844604,10844605
1534,10844640,10844639
1535,10844676,10844671
1536,10844712,10844704
1537,10844748,10844746
1538,10844784,10844792
1539,10844820,10844819
1540,10844856,10844860
1541,10844892,10844892
1542,10844928,10844932
1543,10844964,10844955
1544,10845000,10844998
1545,10845036,10845040
1546,10845072,10845072
1547,10845108,10845108
1548,10845144,10845142
1549,10845180,10845185
1550,10845216,10845217
1551,10845252,10845252
1552,10845288,10845291
1553,10845324,10845326
1554,10845360,10845361
1555,10845396,10845403
1556,10845432,10845432
1557,10845468,10845469
1558,10845504,10845501
1559,10845540,10845540
1560,10845576,10845583
1561,10845612,10845609
1562,10845648,10845643
1563,10845684,10845688
1564,10845720,10845720
1565,10845756,10845756
1566,10845792,10845792
1567,10845828,10845828
1568,10845864,10845868
1569,10845900,10845896
1570,10845936,10845931
1571,10845972,10845972
1572,10846008,10846000
1573,10846044,10846038
1574,10846080,10846089
1575,10846116,10846119
1576,10846152,10846152
1577,10846188,10846194
1578,10846224,10846219
1579,10846260,10846259
1580,10846296,10846299
1581,10846332,10846336
1582,10846368,10846370
1583,10846404,10846392
1584,10846440,10846436
1585,10846476,10846478
1586,10846512,10846511
1587,10846548,10846560
1588,10846584,10846588
1589,10846620,10846622
1590,10846656,10846651
1591,10846692,10846692
1592,10846728,10846729
1593,10846764,10846769
1594,10846800,10846804
1595,10846836,10846841
1596,10846872,10846868
1597,10846908,10846915
1598,10846944,10846938
1599,10846980,10846978
1600,10847016,10847018
1601,10847052,10847052
1602,10847088,10847083
1603,10847124,10847120
1604,10847160,10847153
1605,10847196,10847198
1606,10847232,10847238
1607,10847268,10847268
1608,10847304,10847302
1609,10847340,10847333
1610,10847376,10847380
1611,10847412,10847423
1612,10847448,10847440
1613,10847484,10847479
1614,10847520,10847517
1615,10847556,10847554
1616,10847592,10847593
1617,10847628,10847636
1618,10847664,10847669
1619,10847700,10847702
1620,10847736,10847733
1621,10847772,10847767
1622,10847808,10847805
1623,10847844,10847851
1624,10847880,10847880
1625,10847916,10847914
1626,10847952,10847952
1627,10847988,10847992
1628,10848024,10848018
1629,10848060,10848067
1630,10848096,10848096
1631,10848132,10848131
1632,10848168,10848170
1633,10848204,10848205
1634,10848240,10848239
1635,10848276,10848275
1636,10848312,10848308
1637,10848348,10848351
1638,10848384,10848382
1639,10848420,10848416
1640,10848456,10848456
1641,10848492,10848498
1642,10848528,10848528
1643,10848564,10848561
1644,10848600,10848602
1645,10848636,10848645
1646,10848672,10848665
1647,10848708,10848709
1648,10848744,10848745
1649,10848780,10848785
1650,10848816,10848820
1651,10848852,10848852
1652,10848888,10848880
1653,10848924,10848928
1654,10848960,10848956
1655,10848996,10848992
1656,10849032,10849037
1657,10849068,10849064
1658,10849104,10849111
1659,10849140,10849141
1660,10849176,10849177
1661,10849212,10849213
1662,10849248,10849240
1663,10849284,10849276
1664,10849320,10849321
1665,10849356,10849358
1666,10849392,10849392
1667,10849428,10849424
1668,10849464,10849464
1669,10849500,10849500
1670,10849536,10849532
1671,10849572,10849577
1672,10849608,10849600
1673,10849644,10849646
1674,10849680,10849681
1675,10849716,10849721
1676,10849752,10849747
1677,10849788,10849788
1678,10849824,10849834
1679,10849860,10849863
1680,10849896,10849896
1681,10849932,10849934
1682,10849968,10849968
1683,10850004,10850014
1684,10850040,10850044
1685,10850076,10850076
1686,10850112,10850113
1687,10850148,10850147
1688,10850184,10850190
1689,10850220,10850213
1690,10850256,10850248
1691,10850292,10850299
1692,10850328,10850338
1693,10850364,10850366
1694,10850400,10850400
1695,10850436,10850439
1696,10850472,10850469
1697,10850508,10850508
1698,10850544,10850544
1699,10850580,10850583
1700,10850616,10850609
1701,10850652,10850650
1702,10850688,10850692
1703,10850724,10850721
1704,10850760,10850756
1705,10850796,10850806
1706,10850832,10850832
1707,10850868,10850866
1708,10850904,10850896
1709,10850940,10850943
1710,10850976,10850979
1711,10851012,10851011
1712,10851048,10851043
1713,10851084,10851084
1714,10851120,10851116
1715,10851156,10851152
1716,10851192,10851192
1717,10851228,10851223
1718,10851264,10851265
1719,10851300,10851303
1720,10851336,10851332
1721,10851372,10851366
1722,10851408,10851415
1723,10851444,10851440
1724,10851480,10851477
1725,10851516,10851517
1726,10851552,10851554
1727,10851588,10851587
1728,10851624,10851626
1729,10851660,10851658
1730,10851696,10851692
1731,10851732,10851739
1732,10851768,10851780
1733,10851804,10851812
1734,10851840,10851840
1735,10851876,10851885
1736,10851912,10851913
1737,10851948,10851946
1738,10851984,10851986
1739,10852020,10852020
1740,10852056,10852052
1741,10852092,10852088
1742,10852128,10852132
1743,10852164,10852155
1744,10852200,10852203
1745,10852236,10852228
1746,10852272,10852262
1747,10852308,10852299
1748,10852344,10852353
1749,10852380,10852380
1750,10852416,10852416
1751,10852452,10852459
1752,10852488,10852492
1753,10852524,10852518
1754,10852560,10852564
1755,10852596,10852596
1756,10852632,10852631
1757,10852668,10852668
1758,10852704,10852710
1759,10852740,10852736
1760,10852776,10852778
1761,10852812,10852812
1762,10852848,10852840
1763,10852884,10852880
1764,10852920,10852920
1765,10852956,10852962
1766,10852992,10852997
1767,10853028,10853030
1768,10853064,10853060
1769,10853100,10853109
1770,10853136,10853137
1771,10853172,10853167
1772,10853208,10853208
1773,10853244,10853248
1774,10853280,10853280
1775,10853316,10853320
1776,10853352,10853357
1777,10853388,10853390
1778,10853424,10853420
1779,10853460,10853460
1780,10853496,10853496
1781,10853532,10853541
1782,10853568,10853560
1783,10853604,10853604
1784,10853640,10853638
1785,10853676,10853677
1786,10853712,10853700
1787,10853748,10853753
1788,10853784,10853784
1789,10853820,10853811
1790,10853856,10853855
1791,10853892,10853895
1792,10853928,10853921
1793,10853964,10853964
1794,10854000,10853995
1795,10854036,10854034
1796,10854072,10854072
1797,10854108,10854108
1798,10854144,10854142
1799,10854180,10854181
1800,10854216,10854220
1801,10854252,10854251
1802,10854288,10854295
1803,10854324,10854331
1804,10854360,10854358
1805,10854396,10854393
1806,10854432,10854424
1807,10854468,10854468
1808,10854504,10854503
1809,10854540,10854543
1810,10854576,10854569
1811,10854612,10854611
1812,10854648,10854652
1813,10854684,10854681
1814,10854720,10854717
1815,10854756,10854749
1816,10854792,10854805
1817,10854828,10854825
1818,10854864,10854858
1819,10854900,10854896
1820,10854936,10854933
1821,10854972,10854971
1822,10855008,10855012
1823,10855044,10855043
1824,10855080,10855076
1825,10855116,10855109
1826,10855152,10855152
1827,10855188,10855188
1828,10855224,10855231
1829,10855260,10855260
1830,10855296,10855296
1831,10855332,10855327
1832,10855368,10855367
1833,10855404,10855402
1834,10855440,10855439
1835,10855476,10855472
1836,10855512,10855514
1837,10855548,10855548
1838,10855584,10855583
1839,10855620,10855612
1840,10855656,10855658
1841,10855692,10855694
1842,10855728,10855724
1843,10855764,10855768
1844,10855800,10855794
1845,10855836,10855836
1846,10855872,10855871
1847,10855908,10855902
1848,10855944,10855944
1849,10855980,10855988
1850,10856016,10856016
1851,10856052,10856050
1852,10856088,10856090
1853,10856124,10856124
1854,10856160,10856160
1855,10856196,10856194
1856,10856232,10856239
1857,10856268,10856270
1858,10856304,10856302
1859,10856340,10856340
1860,10856376,10856373
1861,10856412,10856409
1862,10856448,10856445
1863,10856484,10856479
1864,10856520,10856523
1865,10856556,10856555
1866,10856592,10856594
1867,10856628,10856625
1868,10856664,10856664
1869,10856700,10856697
1870,10856736,10856739
1871,10856772,10856771
1872,10856808,10856805
1873,10856844,10856836
1874,10856880,10856881
1875,10856916,10856913
1876,10856952,10856952
1877,10856988,10856986
1878,10857024,10857028
1879,10857060,10857062
1880,10857096,10857098
1881,10857132,10857129
1882,10857168,10857170
1883,10857204,10857212
1884,10857240,10857236
1885,10857276,10857276
1886,10857312,10857304
1887,10857348,10857354
1888,10857384,10857383
1889,10857420,10857423
1890,10857456,10857448
1891,10857492,10857500
1892,10857528,10857527
1893,10857564,10857566
1894,10857600,10857600
1895,10857636,10857635
1896,10857672,10857680
1897,10857708,10857700
1898,10857744,10857745
1899,10857780,10857784
1900,10857816,10857816
1901,10857852,10857852
1902,10857888,10857888
1903,10857924,10857918
1904,10857960,10857960
1905,10857996,10857998
1906,10858032,10858032
1907,10858068,10858067
1908,10858104,10858102
1909,10858140,10858139
1910,10858176,10858182
1911,10858212,10858202
1912,10858248,10858248
1913,10858284,10858283
1914,10858320,10858327
1915,10858356,10858356
1916,10858392,10858399
1917,10858428,10858418
1918,10858464,10858466
1919,10858500,10858501
1920,10858536,10858542
1921,10858572,10858564
1922,10858608,10858608
1923,10858644,10858644
1924,10858680,10858678
1925,10858716,10858722
1926,10858752,10858751
1927,10858788,10858798
1928,10858824,10858829
1929,10858860,10858864
1930,10858896,10858898
1931,10858932,10858927
1932,10858968,10858966
1933,10859004,10859006
1934,10859040,10859043
1935,10859076,10859082
1936,10859112,10859110
1937,10859148,10859144
1938,10859184,10859188
1939,10859220,10859216
1940,10859256,10859260
1941,10859292,10859297
1942,10859328,10859330
1943,10859364,10859363
1944,10859400,10859400
1945,10859436,10859438
1946,10859472,10859472
1947,10859508,10859518
1948,10859544,10859540
1949,10859580,10859575
1950,10859616,10859612
1951,10859652,10859650
1952,10859688,10859678
1953,10859724,10859721
1954,10859760,10859757
1955,10859796,10859796
1956,10859832,10859834
1957,10859868,10859862
1958,10859904,10859908
1959,10859940,10859949
1960,10859976,10859975
1961,10860012,10860019
1962,10860048,10860048
1963,10860084,10860093
1964,10860120,10860125
1965,10860156,10860149
1966,10860192,10860192
1967,10860228,10860233
1968,10860264,10860264
1969,10860300,10860300
1970,10860336,10860342
1971,10860372,10860369
1972,10860408,10860408
1973,10860444,10860445
1974,10860480,10860479
1975,10860516,10860516
1976,10860552,10860555
1977,10860588,10860590
1978,10860624,10860620
1979,10860660,10860655
1980,10860696,10860693
1981,10860732,10860732
1982,10860768,10860768
1983,10860804,10860800
1984,10860840,10860838
1985,10860876,10860869
1986,10860912,10860914
1987,10860948,10860948
1988,10860984,10860978
1989,10861020,10861020
1990,10861056,10861062
1991,10861092,10861089
1992,10861128,10861134
1993,10861164,10861163
1994,10861200,10861200
1995,10861236,10861236
1996,10861272,10861279
1997,10861308,10861308
1998,10861344,10861339
1999,10861380,10861374
2000,10861416,10861409
2001,10861452,10861444
2002,10861488,10861488
2003,10861524,10861520
2004,10861560,10861560
2005,10861596,10861593
2006,10861632,10861629
2007,10861668,10861666
2008,10861704,10861707
2009,10861740,10861744
2010,10861776,10861777
2011,10861812,10861808
2012,10861848,10861851
2013,10861884,10861887
2014,10861920,10861921
2015,10861956,10861953
2016,10861992,10861995
2017,10862028,10862030
2018,10862064,10862049
2019,10862100,10862103
2020,10862136,10862127
2021,10862172,10862175
2022,10862208,10862208
2023,10862244,10862249
2024,10862280,10862280
2025,10862316,10862312
2026,10862352,10862352
2027,10862388,10862393
2028,10862424,10862424
2029,10862460,10862460
2030,10862496,10862499
2031,10862532,10862533
2032,10862568,10862568
2033,10862604,10862610
2034,10862640,10862647
2035,10862676,10862679
2036,10862712,10862711
2037,10862748,10862755
2038,10862784,10862789
2039,10862820,10862823
2040,10862856,10862850
2041,10862892,10862892
2042,10862928,10862925
2043,10862964,10862964
2044,10863000,10863001
2045,10863036,10863036
2046,10863072,10863070
2047,10863108,10863114
2048,10863144,10863136
2049,10863180,10863183
2050,10863216,10863207
2051,10863252,10863253
2052,10863288,10863284
2053,10863324,10863328
2054,10863360,10863360
2055,10863396,10863397
2056,10863432,10863427
2057,10863468,10863465
2058,10863504,10863505
2059,10863540,10863542
2060,10863576,10863590
2061,10863612,10863613
2062,10863648,10863652
2063,10863684,10863677
2064,10863720,10863714
2065,10863756,10863755
2066,10863792,10863787
2067,10863828,10863835
2068,10863864,10863862
2069,10863900,10863906
2070,10863936,10863943
2071,10863972,10863972
2072,10864008,10864010
2073,10864044,10864044
2074,10864080,10864082
2075,10864116,10864118
2076,10864152,10864152
2077,10864188,10864190
2078,10864224,10864232
2079,10864260,10864263
2080,10864296,10864297
2081,10864332,10864332
2082,10864368,10864363
2083,10864404,10864399
2084,10864440,10864441
2085,10864476,10864470
2086,10864512,10864509
2087,10864548,10864554
2088,10864584,10864593
2089,10864620,10864612
2090,10864656,10864664
2091,10864692,10864691
2092,10864728,10864728
2093,10864764,10864764
2094,10864800,10864805
2095,10864836,10864828
2096,10864872,10864874
2097,10864908,10864904
2098,10864944,10864946
2099,10864980,10864987
2100,10865016,10865016
2101,10865052,10865053
2102,10865088,10865090
2103,10865124,10865121
2104,10865160,10865167
2105,10865196,10865204
2106,10865232,10865235
2107,10865268,10865268
2108,10865304,10865302
2109,10865340,10865337
2110,10865376,10865384
2111,10865412,10865419
2112,10865448,10865448
2113,10865484,10865477
2114,10865520,10865506
2115,10865556,10865551
2116,10865592,10865592
2117,10865628,10865635
2118,10865664,10865661
2119,10865700,10865702
2120,10865736,10865742
2121,10865772,10865772
2122,10865808,10865808
2123,10865844,10865838
2124,10865880,10865874
2125,10865916,10865918
2126,10865952,10865951
2127,10865988,10865988
2128,10866024,10866024
2129,10866060,10866063
2130,10866096,10866093
2131,10866132,10866131
2132,10866168,10866177
2133,10866204,10866201
2134,10866240,10866239
2135,10866276,10866274
2136,10866312,10866314
2137,10866348,10866353
2138,10866384,10866382
2139,10866420,10866418
2140,10866456,10866455
2141,10866492,10866494
2142,10866528,10866525
2143,10866564,10866563
2144,10866600,10866589
2145,10866636,10866630
2146,10866672,10866672
2147,10866708,10866712
2148,10866744,10866745
2149,10866780,10866775
2150,10866816,10866809
2151,10866852,10866852
2152,10866888,10866880
2153,10866924,10866929
2154,10866960,10866960
2155,10866996,10866988
2156,10867032,10867028
2157,10867068,10867065
2158,10867104,10867101
2159,10867140,10867133
2160,10867176,10867172
2161,10867212,10867209
2162,10867248,10867245
2163,10867284,10867289
2164,10867320,10867320
2165,10867356,10867352
2166,10867392,10867391
2167,10867428,10867424
2168,10867464,10867463
2169,10867500,10867504
2170,10867536,10867537
2171,10867572,10867583
2172,10867608,10867609
2173,10867644,10867640
2174,10867680,10867684
2175,10867716,10867721
2176,10867752,10867757
2177,10867788,10867783
2178,10867824,10867824
2179,10867860,10867865
2180,10867896,10867888
2181,10867932,10867930
2182,10867968,10867961
2183,10868004,10868000
2184,10868040,10868035
2185,10868076,10868082
2186,10868112,10868111
2187,10868148,10868144
2188,10868184,10868179
2189,10868220,10868220
2190,10868256,10868256
2191,10868292,10868298
2192,10868328,10868330
2193,10868364,10868357
2194,10868400,10868397
2195,10868436,10868441
2196,10868472,10868469
2197,10868508,10868516
2198,10868544,10868539
2199,10868580,10868582
2200,10868616,10868612
2201,10868652,10868650
2202,10868688,10868693
2203,10868724,10868724
2204,10868760,10868764
2205,10868796,10868798
2206,10868832,10868835
2207,10868868,10868864
2208,10868904,10868903
2209,10868940,10868942
2210,10868976,10868972
2211,10869012,10869020
2212,10869048,10869045
2213,10869084,10869083
2214,10869120,10869115
2215,10869156,10869146
2216,10869192,10869200
2217,10869228,10869227
2218,10869264,10869262
2219,10869300,10869300
2220,10869336,10869343
2221,10869372,10869368
2222,10869408,10869411
2223,10869444,10869442
2224,10869480,10869478
2225,10869516,10869518
2226,10869552,10869556
2227,10869588,10869586
2228,10869624,10869621
2229,10869660,10869655
2230,10869696,10869701
2231,10869732,10869730
2232,10869768,10869759
2233,10869804,10869811
2234,10869840,10869834
2235,10869876,10869879
2236,10869912,10869912
2237,10869948,10869949
2238,10869984,10869982
2239,10870020,10870021
2240,10870056,10870048
2241,10870092,10870094
2242,10870128,10870135
2243,10870164,10870168
2244,10870200,10870190
2245,10870236,10870232
2246,10870272,10870272
2247,10870308,10870310
2248,10870344,10870344
2249,10870380,10870378
2250,10870416,10870418
2251,10870452,10870457
2252,10870488,10870487
2253,10870524,10870527
2254,10870560,10870548
2255,10870596,10870592
2256,10870632,10870631
2257,10870668,10870666
2258,10870704,10870705
2259,10870740,10870745
2260,10870776,10870778
2261,10870812,10870809
2262,10870848,10870841
2263,10870884,10870886
2264,10870920,10870911
2265,10870956,10870959
2266,10870992,10870992
2267,10871028,10871023
2268,10871064,10871065
2269,10871100,10871100
2270,10871136,10871136
2271,10871172,10871172
2272,10871208,10871210
2273,10871244,10871248
2274,10871280,10871282
2275,10871316,10871321
2276,10871352,10871352
2277,10871388,10871396
2278,10871424,10871426
2279,10871460,10871458
2280,10871496,10871491
2281,10871532,10871533
2282,10871568,10871562
2283,10871604,10871600
2284,10871640,10871641
2285,10871676,10871673
2286,10871712,10871708
2287,10871748,10871748
2288,10871784,10871784
2289,10871820,10871819
2290,10871856,10871855
2291,10871892,10871896
2292,10871928,10871929
2293,10871964,10871963
2294,10872000,10872012
2295,10872036,10872036
2296,10872072,10872077
2297,10872108,10872106
2298,10872144,10872138
2299,10872180,10872177
2300,10872216,10872215
2301,10872252,10872250
2302,10872288,10872294
2303,10872324,10872324
2304,10872360,10872362
2305,10872396,10872396
2306,10872432,10872430
2307,10872468,10872468
2308,10872504,10872512
2309,10872540,10872537
2310,10872576,10872579
2311,10872612,10872607
2312,10872648,10872646
2313,10872684,10872684
2314,10872720,10872721
2315,10872756,10872763
2316,10872792,10872792
2317,10872828,10872824
2318,10872864,10872867
2319,10872900,10872899
2320,10872936,10872937
2321,10872972,10872972
2322,10873008,10872999
2323,10873044,10873046
2324,10873080,10873082
2325,10873116,10873120
2326,10873152,10873161
2327,10873188,10873183
2328,10873224,10873226
2329,10873260,10873262
2330,10873296,10873294
2331,10873332,10873333
2332,10873368,10873370
2333,10873404,10873398
2334,10873440,10873441
2335,10873476,10873472
2336,10873512,10873509
2337,10873548,10873540
2338,10873584,10873582
2339,10873620,10873619
2340,10873656,10873658
2341,10873692,10873692
2342,10873728,10873721
2343,10873764,10873768
2344,10873800,10873800
2345,10873836,10873838
2346,10873872,10873876
2347,10873908,10873915
2348,10873944,10873953
2349,10873980,10873980
2350,10874016,10874017
2351,10874052,10874047
2352,10874088,10874093
2353,10874124,10874119
2354,10874160,10874151
2355,10874196,10874200
2356,10874232,10874230
2357,10874268,10874271
2358,10874304,10874306
2359,10874340,10874332
2360,10874376,10874363
2361,10874412,10874407
2362,10874448,10874448
2363,10874484,10874478
2364,10874520,10874517
2365,10874556,10874549
2366,10874592,10874592
2367,10874628,10874628
2368,10874664,10874662
2369,10874700,10874706
2370,10874736,10874743
2371,10874772,10874774
2372,10874808,10874800
2373,10874844,10874839
2374,10874880,10874882
2375,10874916,10874913
2376,10874952,10874950
2377,10874988,10874992
2378,10875024,10875026
2379,10875060,10875066
2380,10875096,10875094
2381,10875132,10875138
2382,10875168,10875166
2383,10875204,10875211
2384,10875240,10875240
2385,10875276,10875272
2386,10875312,10875304
2387,10875348,10875347
2388,10875384,10875383
2389,10875420,10875424
2390,10875456,10875456
2391,10875492,10875490
2392,10875528,10875533
2393,10875564,10875563
2394,10875600,10875598
2395,10875636,10875638
2396,10875672,10875670
2397,10875708,10875711
2398,10875744,10875742
2399,10875780,10875779
2400,10875816,10875816
2401,10875852,10875851
2402,10875888,10875888
2403,10875924,10875928
2404,10875960,10875962
2405,10875996,10875998
2406,10876032,10876029
2407,10876068,10876072
2408,10876104,10876107
2409,10876140,10876145
2410,10876176,10876173
2411,10876212,10876212
2412,10876248,10876251
2413,10876284,10876281
2414,10876320,10876319
2415,10876356,10876365
2416,10876392,10876401
2417,10876428,10876434
2418,10876464,10876468
2419,10876500,10876495
2420,10876536,10876538
2421,10876572,10876571
2422,10876608,10876603
2423,10876644,10876642
2424,10876680,10876680
2425,10876716,10876714
2426,10876752,10876750
2427,10876788,10876791
2428,10876824,10876824
2429,10876860,10876861
2430,10876896,10876896
2431,10876932,10876929
2432,10876968,10876962
2433,10877004,10877005
2434,10877040,10877038
2435,10877076,10877066
2436,10877112,10877111
2437,10877148,10877143
2438,10877184,10877187
2439,10877220,10877222
2440,10877256,10877258
2441,10877292,10877289
2442,10877328,10877331
2443,10877364,10877365
2444,10877400,10877398
2445,10877436,10877434
2446,10877472,10877476
2447,10877508,10877506
2448,10877544,10877545
2449,10877580,10877585
2450,10877616,10877625
2451,10877652,10877660
2452,10877688,10877692
2453,10877724,10877717
2454,10877760,10877757
2455,10877796,10877794
2456,10877832,10877840
2457,10877868,10877865
2458,10877904,10877905
2459,10877940,10877940
2460,10877976,10877972
2461,10878012,10878013
2462,10878048,10878049
2463,10878084,10878078
2464,10878120,10878126
2465,10878156,10878146
2466,10878192,10878190
2467,10878228,10878232
2468,10878264,10878259
2469,10878300,10878301
2470,10878336,10878330
2471,10878372,10878372
2472,10878408,10878397
2473,10878444,10878440
2474,10878480,10878473
2475,10878516,10878514
2476,10878552,10878550
2477,10878588,10878585
2478,10878624,10878627
2479,10878660,10878656
2480,10878696,10878699
2481,10878732,10878740
2482,10878768,10878768
2483,10878804,10878800
2484,10878840,10878834
2485,10878876,10878873
2486,10878912,10878915
2487,10878948,10878948
2488,10878984,10878988
2489,10879020,10879023
2490,10879056,10879056
2491,10879092,10879094
2492,10879128,10879137
2493,10879164,10879171
2494,10879200,10879199
2495,10879236,10879240
2496,10879272,10879274
2497,10879308,10879313
2498,10879344,10879347
2499,10879380,10879376
2500,10879416,10879408
2501,10879452,10879454
2502,10879488,10879497
2503,10879524,10879521
2504,10879560,10879560
2505,10879596,10879591
2506,10879632,10879637
2507,10879668,10879657
2508,10879704,10879693
2509,10879740,10879741
2510,10879776,10879776
2511,10879812,10879810
2512,10879848,10879847
2513,10879884,10879886
2514,10879920,10879918
2515,10879956,10879951
2516,10879992,10879988
2517,10880028,10880032
2518,10880064,10880062
2519,10880100,10880094
2520,10880136,10880136
2521,10880172,10880174
2522,10880208,10880214
2523,10880244,10880245
2524,10880280,10880277
2525,10880316,10880318
2526,10880352,10880355
2527,10880388,10880388
2528,10880424,10880424
2529,10880460,10880461
2530,10880496,10880496
2531,10880532,10880533
2532,10880568,10880563
2533,10880604,10880599
2534,10880640,10880636
2535,10880676,10880679
2536,10880712,10880713
2537,10880748,10880753
2538,10880784,10880784
2539,10880820,10880815
2540,10880856,10880861
2541,10880892,10880892
2542,10880928,10880934
2543,10880964,10880966
2544,10881000,10881010
2545,10881036,10881035
2546,10881072,10881076
2547,10881108,10881112
2548,10881144,10881142
2549,10881180,10881180
2550,10881216,10881209
2551,10881252,10881245
2552,10881288,10881288
2553,10881324,10881327
2554,10881360,10881363
2555,10881396,10881397
2556,10881432,10881436
2557,10881468,10881466
2558,10881504,10881503
2559,10881540,10881543
2560,10881576,10881578
2561,10881612,10881611
2562,10881648,10881654
2563,10881684,10881678
2564,10881720,10881718
2565,10881756,10881755
2566,10881792,10881796
2567,10881828,10881828
2568,10881864,10881858
2569,10881900,10881902
2570,10881936,10881941
2571,10881972,10881975
2572,10882008,10882011
2573,10882044,10882035
2574,10882080,10882076
2575,10882116,10882118
2576,10882152,10882152
2577,10882188,10882190
2578,10882224,10882218
2579,10882260,10882260
2580,10882296,10882290
2581,10882332,10882323
2582,10882368,10882369
2583,10882404,10882408
2584,10882440,10882441
2585,10882476,10882476
2586,10882512,10882505
2587,10882548,10882553
2588,10882584,10882584
2589,10882620,10882629
2590,10882656,10882660
2591,10882692,10882682
2592,10882728,10882731
2593,10882764,10882758
2594,10882800,10882797
2595,10882836,10882835
2596,10882872,10882872
2597,10882908,10882909
2598,10882944,10882939
2599,10882980,10882975
2600,10883016,10883019
2601,10883052,10883052
2602,10883088,10883088
2603,10883124,10883114
2604,10883160,10883160
2605,10883196,10883192
2606,10883232,10883228
2607,10883268,10883272
2608,10883304,10883299
2609,10883340,10883335
2610,10883376,10883375
2611,10883412,10883414
2612,10883448,10883444
2613,10883484,10883490
2614,10883520,10883527
2615,10883556,10883552
2616,10883592,10883591
2617,10883628,10883625
2618,10883664,10883656
2619,10883700,10883701
2620,10883736,10883739
2621,10883772,10883782
2622,10883808,10883804
2623,10883844,10883850
2624,10883880,10883886
2625,10883916,10883916
2626,10883952,10883955
2627,10883988,10883992
2628,10884024,10884033
2629,10884060,10884062
2630,10884096,10884096
2631,10884132,10884128
2632,10884168,10884169
2633,10884204,10884209
