,date,Error
1362,10838448,10838447
1363,10838484,10838485
1364,10838520,10838523
1365,10838556,10838561
1366,10838592,10838590
1367,10838628,10838628
1368,10838664,10838669
1369,10838700,10838695
1370,10838736,10838741
1371,10838772,10838775
1372,10838808,10838807
1373,10838844,10838850
1374,10838880,10838882
1375,10838916,10838919
1376,10838952,10838960
1377,10838988,10838988
1378,10839024,10839019
1379,10839060,10839058
1380,10839096,10839091
1381,10839132,10839137
1382,10839168,10839167
1383,10839204,10839202
1384,10839240,10839237
1385,10839276,10839281
1386,10839312,10839313
1387,10839348,10839351
1388,10839384,10839385
1389,10839420,10839417
1390,10839456,10839452
1391,10839492,10839497
1392,10839528,10839527
1393,10839564,10839567
1394,10839600,10839595
1395,10839636,10839635
1396,10839672,10839670
1397,10839708,10839704
1398,10839744,10839746
1399,10839780,10839784
1400,10839816,10839815
1401,10839852,10839862
1402,10839888,10839888
1403,10839924,10839916
1404,10839960,10839962
1405,10839996,10839990
1406,10840032,10840031
1407,10840068,10840069
1408,10840104,10840109
1409,10840140,10840142
1410,10840176,10840173
1411,10840212,10840218
1412,10840248,10840249
1413,10840284,10840290
1414,10840320,10840326
1415,10840356,10840356
1416,10840392,10840389
1417,10840428,10840431
1418,10840464,10840464
1419,10840500,10840500
1420,10840536,10840536
1421,10840572,10840568
1422,10840608,10840603
1423,10840644,10840642
1424,10840680,10840680
1425,10840716,10840715
1426,10840752,10840755
1427,10840788,10840791
1428,10840824,10840826
1429,10840860,10840855
1430,10840896,10840889
1431,10840932,10840928
1432,10840968,10840963
1433,10841004,10841007
1434,10841040,10841043
1435,10841076,10841068
1436,10841112,10841110
1437,10841148,10841148
1438,10841184,10841180
1439,10841220,10841219
1440,10841256,10841252
1441,10841292,10841290
1442,10841328,10841328
1443,10841364,10841365
1444,10841400,10841396
1445,10841436,10841439
1446,10841472,10841468
1447,10841508,10841507
1448,10841544,10841543
1449,10841580,10841576
1450,10841616,10841618
1451,10841652,10841649
1452,10841688,10841684
1453,10841724,10841732
1454,10841760,10841759
1455,10841796,10841794
1456,10841832,10841821
1457,10841868,10841867
1458,10841904,10841911
1459,10841940,10841939
1460,10841976,10841975
1461,10842012,10842015
1462,10842048,10842052
1463,10842084,10842089
1464,10842120,10842123
1465,10842156,10842155
1466,10842192,10842189
1467,10842228,10842230
1468,10842264,10842266
1469,10842300,10842302
1470,10842336,10842333
1471,10842372,10842370
1472,10842408,10842415
1473,10842444,10842443
1474,10842480,10842482
1475,10842516,10842516
1476,10842552,10842544
1477,10842588,10842590
1478,10842624,10842619
1479,10842660,10842667
1480,10842696,10842694
1481,10842732,10842729
1482,10842768,10842767
1483,10842804,10842804
1484,10842840,10842838
1485,10842876,10842875
1486,10842912,10842917
1487,10842948,10842948
1488,10842984,10842987
1489,10843020,10843020
1490,10843056,10843058
1491,10843092,10843089
1492,10843128,10843135
1493,10843164,10843160
1494,10843200,10843192
1495,10843236,10843230
1496,10843272,10843267
1497,10843308,10843307
1498,10843344,10843352
1499,10843380,10843374
1500,10843416,10843419
1501,10843452,10843448
1502,10843488,10843494
1503,10843524,10843526
1504,10843560,10843568
1505,10843596,10843595
1506,10843632,10843635
1507,10843668,10843672
1508,10843704,10843702
1509,10843740,10843740
1510,10843776,10843773
1511,10843812,10843808
1512,10843848,10843845
1513,10843884,10843878
1514,10843920,10843923
1515,10843956,10843956
1516,10843992,10843988
1517,10844028,10844028
1518,10844064,10844065
1519,10844100,10844099
1520,10844136,10844140
1521,10844172,10844171
1522,10844208,10844208
1523,10844244,10844254
1524,10844280,10844277
1525,10844316,10844316
1526,10844352,10844353
1527,10844388,10844382
1528,10844424,10844422
1529,10844460,10844463
1530,10844496,10844503
1531,10844532,10844529
1532,10844568,10844570
1533,10844604,10844603
1534,10844640,10844638
1535,10844676,10844670
1536,10844712,10844713
1537,10844748,10844738
1538,10844784,10844786
1539,10844820,10844820
1540,10844856,10844857
1541,10844892,10844891
1542,10844928,10844922
1543,10844964,10844957
1544,10845000,10845000
1545,10845036,10845038
1546,10845072,10845072
1547,10845108,10845104
1548,10845144,10845148
1549,10845180,10845191
1550,10845216,10845214
1551,10845252,10845248
1552,10845288,10845286
1553,10845324,10845332
1554,10845360,10845356
1555,10845396,10845394
1556,10845432,10845432
1557,10845468,10845467
1558,10845504,10845507
1559,10845540,10845538
1560,10845576,10845570
1561,10845612,10845612
1562,10845648,10845648
1563,10845684,10845693
1564,10845720,10845725
1565,10845756,10845764
1566,10845792,10845792
1567,10845828,10845830
1568,10845864,10845866
1569,10845900,10845900
1570,10845936,10845928
1571,10845972,10845974
1572,10846008,10846009
1573,10846044,10846052
1574,10846080,10846085
1575,10846116,10846114
1576,10846152,10846153
1577,10846188,10846183
1578,10846224,10846229
1579,10846260,10846260
1580,10846296,10846290
1581,10846332,10846322
1582,10846368,10846371
1583,10846404,10846406
1584,10846440,10846436
1585,10846476,10846487
1586,10846512,10846510
1587,10846548,10846555
1588,10846584,10846581
1589,10846620,10846621
1590,10846656,10846654
1591,10846692,10846702
1592,10846728,10846732
1593,10846764,10846765
1594,10846800,10846801
1595,10846836,10846836
1596,10846872,10846872
1597,10846908,10846902
1598,10846944,10846946
1599,10846980,10846986
1600,10847016,10847013
1601,10847052,10847046
1602,10847088,10847081
1603,10847124,10847120
1604,10847160,10847164
1605,10847196,10847198
1606,10847232,10847226
1607,10847268,10847275
1608,10847304,10847303
1609,10847340,10847343
1610,10847376,10847375
1611,10847412,10847407
1612,10847448,10847448
1613,10847484,10847482
1614,10847520,10847521
1615,10847556,10847556
1616,10847592,10847587
1617,10847628,10847630
1618,10847664,10847662
1619,10847700,10847702
1620,10847736,10847740
1621,10847772,10847774
1622,10847808,10847812
1623,10847844,10847852
1624,10847880,10847879
1625,10847916,10847913
1626,10847952,10847947
1627,10847988,10847993
1628,10848024,10848020
1629,10848060,10848063
1630,10848096,10848103
1631,10848132,10848128
1632,10848168,10848175
1633,10848204,10848199
1634,10848240,10848243
1635,10848276,10848276
1636,10848312,10848305
1637,10848348,10848348
1638,10848384,10848391
1639,10848420,10848419
1640,10848456,10848450
1641,10848492,10848496
1642,10848528,10848532
1643,10848564,10848559
1644,10848600,10848600
1645,10848636,10848630
1646,10848672,10848665
1647,10848708,10848711
1648,10848744,10848747
1649,10848780,10848787
1650,10848816,10848819
1651,10848852,10848851
1652,10848888,10848893
1653,10848924,10848920
1654,10848960,10848958
1655,10848996,10848996
1656,10849032,10849030
1657,10849068,10849068
1658,10849104,10849100
1659,10849140,10849144
1660,10849176,10849183
1661,10849212,10849217
1662,10849248,10849257
1663,10849284,10849288
1664,10849320,10849324
1665,10849356,10849350
1666,10849392,10849392
1667,10849428,10849421
1668,10849464,10849469
1669,10849500,10849501
1670,10849536,10849536
1671,10849572,10849570
1672,10849608,10849605
1673,10849644,10849644
1674,10849680,10849679
1675,10849716,10849717
1676,10849752,10849746
1677,10849788,10849786
1678,10849824,10849831
1679,10849860,10849851
1680,10849896,10849894
1681,10849932,10849926
1682,10849968,10849969
1683,10850004,10850007
1684,10850040,10850039
1685,10850076,10850073
1686,10850112,10850111
1687,10850148,10850152
1688,10850184,10850181
1689,10850220,10850219
1690,10850256,10850261
1691,10850292,10850287
1692,10850328,10850322
1693,10850364,10850367
1694,10850400,10850406
1695,10850436,10850439
1696,10850472,10850483
1697,10850508,10850503
1698,10850544,10850541
1699,10850580,10850581
1700,10850616,10850605
1701,10850652,10850650
1702,10850688,10850698
1703,10850724,10850730
1704,10850760,10850755
1705,10850796,10850806
1706,10850832,10850839
1707,10850868,10850869
1708,10850904,10850902
1709,10850940,10850943
1710,10850976,10850983
1711,10851012,10851012
1712,10851048,10851045
1713,10851084,10851086
1714,10851120,10851122
1715,10851156,10851149
1716,10851192,10851186
1717,10851228,10851223
1718,10851264,10851267
1719,10851300,10851295
1720,10851336,10851335
1721,10851372,10851373
1722,10851408,10851403
1723,10851444,10851439
1724,10851480,10851476
1725,10851516,10851515
1726,10851552,10851547
1727,10851588,10851596
1728,10851624,10851626
1729,10851660,10851665
1730,10851696,10851691
1731,10851732,10851727
1732,10851768,10851762
1733,10851804,10851800
1734,10851840,10851843
1735,10851876,10851881
1736,10851912,10851917
1737,10851948,10851952
1738,10851984,10851974
1739,10852020,10852018
1740,10852056,10852057
1741,10852092,10852095
1742,10852128,10852127
1743,10852164,10852165
1744,10852200,10852200
1745,10852236,10852235
1746,10852272,10852274
1747,10852308,10852304
1748,10852344,10852341
1749,10852380,10852381
1750,10852416,10852417
1751,10852452,10852452
1752,10852488,10852491
1753,10852524,10852522
1754,10852560,10852561
1755,10852596,10852601
1756,10852632,10852629
1757,10852668,10852667
1758,10852704,10852710
1759,10852740,10852739
1760,10852776,10852779
1761,10852812,10852808
1762,10852848,10852845
1763,10852884,10852878
1764,10852920,10852914
1765,10852956,10852961
1766,10852992,10852992
1767,10853028,10853025
1768,10853064,10853068
1769,10853100,10853100
1770,10853136,10853138
1771,10853172,10853172
1772,10853208,10853211
1773,10853244,10853237
1774,10853280,10853273
1775,10853316,10853314
1776,10853352,10853352
1777,10853388,10853388
1778,10853424,10853421
1779,10853460,10853462
1780,10853496,10853497
1781,10853532,10853532
1782,10853568,10853568
1783,10853604,10853610
1784,10853640,10853639
1785,10853676,10853670
1786,10853712,10853707
1787,10853748,10853752
1788,10853784,10853783
1789,10853820,10853821
1790,10853856,10853857
1791,10853892,10853892
1792,10853928,10853925
1793,10853964,10853964
1794,10854000,10854003
1795,10854036,10854032
1796,10854072,10854072
1797,10854108,10854108
1798,10854144,10854138
1799,10854180,10854179
1800,10854216,10854217
1801,10854252,10854252
1802,10854288,10854284
1803,10854324,10854330
1804,10854360,10854357
1805,10854396,10854400
1806,10854432,10854434
1807,10854468,10854468
1808,10854504,10854510
1809,10854540,10854552
1810,10854576,10854580
1811,10854612,10854614
1812,10854648,10854649
1813,10854684,10854684
1814,10854720,10854714
1815,10854756,10854760
1816,10854792,10854789
1817,10854828,10854817
1818,10854864,10854864
1819,10854900,10854899
1820,10854936,10854929
1821,10854972,10854976
1822,10855008,10855009
1823,10855044,10855049
1824,10855080,10855079
1825,10855116,10855115
1826,10855152,10855153
1827,10855188,10855192
1828,10855224,10855225
1829,10855260,10855268
1830,10855296,10855295
1831,10855332,10855331
1832,10855368,10855365
1833,10855404,10855400
1834,10855440,10855435
1835,10855476,10855469
1836,10855512,10855511
1837,10855548,10855550
1838,10855584,10855591
1839,10855620,10855620
1840,10855656,10855648
1841,10855692,10855696
1842,10855728,10855724
1843,10855764,10855767
1844,10855800,10855800
1845,10855836,10855834
1846,10855872,10855871
1847,10855908,10855906
1848,10855944,10855947
1849,10855980,10855977
1850,10856016,10856015
1851,10856052,10856049
1852,10856088,10856085
1853,10856124,10856127
1854,10856160,10856165
1855,10856196,10856195
1856,10856232,10856232
1857,10856268,10856272
1858,10856304,10856307
1859,10856340,10856338
1860,10856376,10856380
1861,10856412,10856412
1862,10856448,10856442
1863,10856484,10856483
1864,10856520,10856516
1865,10856556,10856558
1866,10856592,10856595
1867,10856628,10856632
1868,10856664,10856663
1869,10856700,10856698
1870,10856736,10856735
1871,10856772,10856772
1872,10856808,10856805
1873,10856844,10856845
1874,10856880,10856884
1875,10856916,10856908
1876,10856952,10856956
1877,10856988,10856992
1878,10857024,10857018
1879,10857060,10857081
1880,10857096,10857100
1881,10857132,10857133
1882,10857168,10857161
1883,10857204,10857204
1884,10857240,10857240
1885,10857276,10857278
1886,10857312,10857310
1887,10857348,10857343
1888,10857384,10857379
1889,10857420,10857421
1890,10857456,10857453
1891,10857492,10857493
1892,10857528,10857536
1893,10857564,10857556
1894,10857600,10857599
1895,10857636,10857646
1896,10857672,10857674
1897,10857708,10857716
1898,10857744,10857744
1899,10857780,10857787
1900,10857816,10857821
1901,10857852,10857857
1902,10857888,10857883
1903,10857924,10857930
1904,10857960,10857960
1905,10857996,10857994
1906,10858032,10858036
1907,10858068,10858066
1908,10858104,10858099
1909,10858140,10858140
1910,10858176,10858181
1911,10858212,10858211
1912,10858248,10858251
1913,10858284,10858291
1914,10858320,10858320
1915,10858356,10858356
1916,10858392,10858389
1917,10858428,10858426
1918,10858464,10858464
1919,10858500,10858488
1920,10858536,10858536
1921,10858572,10858581
1922,10858608,10858608
1923,10858644,10858644
1924,10858680,10858677
1925,10858716,10858719
1926,10858752,10858751
1927,10858788,10858797
1928,10858824,10858826
1929,10858860,10858862
1930,10858896,10858897
1931,10858932,10858931
1932,10858968,10858956
1933,10859004,10859002
1934,10859040,10859043
1935,10859076,10859067
1936,10859112,10859114
1937,10859148,10859150
1938,10859184,10859186
1939,10859220,10859220
1940,10859256,10859257
1941,10859292,10859291
1942,10859328,10859333
1943,10859364,10859358
1944,10859400,10859395
1945,10859436,10859432
1946,10859472,10859468
1947,10859508,10859511
1948,10859544,10859543
1949,10859580,10859584
1950,10859616,10859610
1951,10859652,10859650
1952,10859688,10859684
1953,10859724,10859724
1954,10859760,10859760
1955,10859796,10859797
1956,10859832,10859829
1957,10859868,10859874
1958,10859904,10859903
1959,10859940,10859943
1960,10859976,10859984
1961,10860012,10860018
1962,10860048,10860042
1963,10860084,10860092
1964,10860120,10860120
1965,10860156,10860159
1966,10860192,10860192
1967,10860228,10860228
1968,10860264,10860264
1969,10860300,10860302
1970,10860336,10860340
1971,10860372,10860368
1972,10860408,10860400
1973,10860444,10860442
1974,10860480,10860474
1975,10860516,10860512
1976,10860552,10860557
1977,10860588,10860590
1978,10860624,10860620
1979,10860660,10860657
1980,10860696,10860693
1981,10860732,10860730
1982,10860768,10860767
1983,10860804,10860804
1984,10860840,10860844
1985,10860876,10860875
1986,10860912,10860903
1987,10860948,10860948
1988,10860984,10860983
1989,10861020,10861018
1990,10861056,10861059
1991,10861092,10861083
1992,10861128,10861123
1993,10861164,10861160
1994,10861200,10861207
1995,10861236,10861232
1996,10861272,10861270
1997,10861308,10861309
1998,10861344,10861344
1999,10861380,10861369
2000,10861416,10861416
2001,10861452,10861450
2002,10861488,10861489
2003,10861524,10861528
2004,10861560,10861560
2005,10861596,10861593
2006,10861632,10861620
2007,10861668,10861668
2008,10861704,10861706
2009,10861740,10861741
2010,10861776,10861768
2011,10861812,10861809
2012,10861848,10861840
2013,10861884,10861884
2014,10861920,10861916
2015,10861956,10861957
2016,10861992,10861989
2017,10862028,10862021
2018,10862064,10862057
2019,10862100,10862102
2020,10862136,10862138
2021,10862172,10862170
2022,10862208,10862201
2023,10862244,10862240
2024,10862280,10862281
2025,10862316,10862314
2026,10862352,10862348
2027,10862388,10862391
2028,10862424,10862424
2029,10862460,10862456
2030,10862496,10862488
2031,10862532,10862539
2032,10862568,10862570
2033,10862604,10862600
2034,10862640,10862640
2035,10862676,10862675
2036,10862712,10862705
2037,10862748,10862748
2038,10862784,10862782
2039,10862820,10862820
2040,10862856,10862851
2041,10862892,10862893
2042,10862928,10862928
2043,10862964,10862966
2044,10863000,10862997
2045,10863036,10863042
2046,10863072,10863071
2047,10863108,10863118
2048,10863144,10863145
2049,10863180,10863180
2050,10863216,10863213
2051,10863252,10863257
2052,10863288,10863297
2053,10863324,10863326
2054,10863360,10863359
2055,10863396,10863396
2056,10863432,10863439
2057,10863468,10863467
2058,10863504,10863504
2059,10863540,10863538
2060,10863576,10863579
2061,10863612,10863613
2062,10863648,10863649
2063,10863684,10863685
2064,10863720,10863719
2065,10863756,10863757
2066,10863792,10863791
2067,10863828,10863821
2068,10863864,10863868
2069,10863900,10863896
2070,10863936,10863940
2071,10863972,10863973
2072,10864008,10864011
2073,10864044,10864044
2074,10864080,10864070
2075,10864116,10864115
2076,10864152,10864145
2077,10864188,10864193
2078,10864224,10864226
2079,10864260,10864251
2080,10864296,10864298
2081,10864332,10864332
2082,10864368,10864356
2083,10864404,10864401
2084,10864440,10864437
2085,10864476,10864477
2086,10864512,10864512
2087,10864548,10864538
2088,10864584,10864588
2089,10864620,10864617
2090,10864656,10864657
2091,10864692,10864688
2092,10864728,10864731
2093,10864764,10864764
2094,10864800,10864795
2095,10864836,10864830
2096,10864872,10864875
2097,10864908,10864910
2098,10864944,10864942
2099,10864980,10864982
2100,10865016,10865022
2101,10865052,10865052
2102,10865088,10865082
2103,10865124,10865129
2104,10865160,10865158
2105,10865196,10865195
2106,10865232,10865225
2107,10865268,10865270
2108,10865304,10865305
2109,10865340,10865337
2110,10865376,10865377
2111,10865412,10865411
2112,10865448,10865445
2113,10865484,10865476
2114,10865520,10865524
2115,10865556,10865556
2116,10865592,10865600
2117,10865628,10865633
2118,10865664,10865662
2119,10865700,10865703
2120,10865736,10865732
2121,10865772,10865772
2122,10865808,10865816
2123,10865844,10865845
2124,10865880,10865882
2125,10865916,10865912
2126,10865952,10865951
2127,10865988,10865988
2128,10866024,10866026
2129,10866060,10866056
2130,10866096,10866093
2131,10866132,10866141
2132,10866168,10866176
2133,10866204,10866208
2134,10866240,10866238
2135,10866276,10866273
2136,10866312,10866311
2137,10866348,10866354
2138,10866384,10866388
2139,10866420,10866423
2140,10866456,10866458
2141,10866492,10866498
2142,10866528,10866528
2143,10866564,10866567
2144,10866600,10866593
2145,10866636,10866631
2146,10866672,10866671
2147,10866708,10866711
2148,10866744,10866743
2149,10866780,10866783
2150,10866816,10866819
2151,10866852,10866856
2152,10866888,10866887
2153,10866924,10866928
2154,10866960,10866959
2155,10866996,10866998
2156,10867032,10867021
2157,10867068,10867070
2158,10867104,10867104
2159,10867140,10867143
2160,10867176,10867176
2161,10867212,10867215
2162,10867248,10867251
2163,10867284,10867281
2164,10867320,10867319
2165,10867356,10867345
2166,10867392,10867392
2167,10867428,10867427
2168,10867464,10867469
2169,10867500,10867501
2170,10867536,10867535
2171,10867572,10867566
2172,10867608,10867611
2173,10867644,10867643
2174,10867680,10867680
2175,10867716,10867715
2176,10867752,10867749
2177,10867788,10867789
2178,10867824,10867829
2179,10867860,10867857
2180,10867896,10867896
2181,10867932,10867934
2182,10867968,10867967
2183,10868004,10868009
2184,10868040,10868043
2185,10868076,10868076
2186,10868112,10868112
2187,10868148,10868145
2188,10868184,10868179
2189,10868220,10868223
2190,10868256,10868255
2191,10868292,10868295
2192,10868328,10868323
2193,10868364,10868362
2194,10868400,10868409
2195,10868436,10868441
2196,10868472,10868472
2197,10868508,10868513
2198,10868544,10868546
2199,10868580,10868585
2200,10868616,10868615
2201,10868652,10868642
2202,10868688,10868687
2203,10868724,10868724
2204,10868760,10868760
2205,10868796,10868801
2206,10868832,10868829
2207,10868868,10868869
2208,10868904,10868899
2209,10868940,10868945
2210,10868976,10868971
2211,10869012,10869019
2212,10869048,10869051
2213,10869084,10869078
2214,10869120,10869123
2215,10869156,10869164
2216,10869192,10869192
2217,10869228,10869232
2218,10869264,10869264
2219,10869300,10869301
2220,10869336,10869340
2221,10869372,10869380
2222,10869408,10869420
2223,10869444,10869438
2224,10869480,10869476
2225,10869516,10869516
2226,10869552,10869553
2227,10869588,10869586
2228,10869624,10869630
2229,10869660,10869655
2230,10869696,10869688
2231,10869732,10869733
2232,10869768,10869760
2233,10869804,10869806
2234,10869840,10869840
2235,10869876,10869868
2236,10869912,10869910
2237,10869948,10869949
2238,10869984,10869989
2239,10870020,10870024
2240,10870056,10870054
2241,10870092,10870092
2242,10870128,10870124
2243,10870164,10870174
2244,10870200,10870199
2245,10870236,10870240
2246,10870272,10870277
2247,10870308,10870304
2248,10870344,10870346
2249,10870380,10870384
2250,10870416,10870423
2251,10870452,10870455
2252,10870488,10870497
2253,10870524,10870530
2254,10870560,10870558
2255,10870596,10870599
2256,10870632,10870627
2257,10870668,10870659
2258,10870704,10870713
2259,10870740,10870741
2260,10870776,10870775
2261,10870812,10870813
2262,10870848,10870852
2263,10870884,10870877
2264,10870920,10870925
2265,10870956,10870957
2266,10870992,10870994
2267,10871028,10871032
2268,10871064,10871065
2269,10871100,10871097
2270,10871136,10871132
2271,10871172,10871179
2272,10871208,10871209
2273,10871244,10871243
2274,10871280,10871277
2275,10871316,10871319
2276,10871352,10871359
2277,10871388,10871391
2278,10871424,10871424
2279,10871460,10871459
2280,10871496,10871507
2281,10871532,10871519
2282,10871568,10871565
2283,10871604,10871603
2284,10871640,10871635
2285,10871676,10871676
2286,10871712,10871719
2287,10871748,10871749
2288,10871784,10871777
2289,10871820,10871813
2290,10871856,10871855
2291,10871892,10871895
2292,10871928,10871932
2293,10871964,10871960
2294,10872000,10872003
2295,10872036,10872033
2296,10872072,10872062
2297,10872108,10872110
2298,10872144,10872143
2299,10872180,10872185
2300,10872216,10872210
2301,10872252,10872253
2302,10872288,10872288
2303,10872324,10872321
2304,10872360,10872354
2305,10872396,10872398
2306,10872432,10872432
2307,10872468,10872475
2308,10872504,10872500
2309,10872540,10872544
2310,10872576,10872566
2311,10872612,10872617
2312,10872648,10872645
2313,10872684,10872684
2314,10872720,10872722
2315,10872756,10872757
2316,10872792,10872788
2317,10872828,10872831
2318,10872864,10872866
2319,10872900,10872900
2320,10872936,10872937
2321,10872972,10872968
2322,10873008,10873008
2323,10873044,10873044
2324,10873080,10873073
2325,10873116,10873114
2326,10873152,10873155
2327,10873188,10873188
2328,10873224,10873224
2329,10873260,10873254
2330,10873296,10873300
2331,10873332,10873329
2332,10873368,10873367
2333,10873404,10873398
2334,10873440,10873441
2335,10873476,10873476
2336,10873512,10873507
2337,10873548,10873552
2338,10873584,10873584
2339,10873620,10873619
2340,10873656,10873661
2341,10873692,10873690
2342,10873728,10873725
2343,10873764,10873774
2344,10873800,10873800
2345,10873836,10873841
2346,10873872,10873876
2347,10873908,10873901
2348,10873944,10873943
2349,10873980,10873980
2350,10874016,10874013
2351,10874052,10874053
2352,10874088,10874093
2353,10874124,10874122
2354,10874160,10874160
2355,10874196,10874196
2356,10874232,10874232
2357,10874268,10874266
2358,10874304,10874307
2359,10874340,10874333
2360,10874376,10874372
2361,10874412,10874407
2362,10874448,10874448
2363,10874484,10874487
2364,10874520,10874524
2365,10874556,10874561
2366,10874592,10874586
2367,10874628,10874628
2368,10874664,10874668
2369,10874700,10874700
2370,10874736,10874738
2371,10874772,10874775
2372,10874808,10874808
2373,10874844,10874842
2374,10874880,10874878
2375,10874916,10874922
2376,10874952,10874952
2377,10874988,10874986
2378,10875024,10875021
2379,10875060,10875065
2380,10875096,10875091
2381,10875132,10875134
2382,10875168,10875178
2383,10875204,10875204
2384,10875240,10875235
2385,10875276,10875268
2386,10875312,10875316
2387,10875348,10875343
2388,10875384,10875385
2389,10875420,10875428
2390,10875456,10875458
2391,10875492,10875492
2392,10875528,10875528
2393,10875564,10875568
2394,10875600,10875597
2395,10875636,10875635
2396,10875672,10875676
2397,10875708,10875714
2398,10875744,10875742
2399,10875780,10875785
2400,10875816,10875817
2401,10875852,10875845
2402,10875888,10875888
2403,10875924,10875924
2404,10875960,10875960
2405,10875996,10875996
2406,10876032,10876040
2407,10876068,10876068
2408,10876104,10876106
2409,10876140,10876148
2410,10876176,10876174
2411,10876212,10876204
2412,10876248,10876242
2413,10876284,10876277
2414,10876320,10876324
2415,10876356,10876363
2416,10876392,10876391
2417,10876428,10876436
2418,10876464,10876463
2419,10876500,10876503
2420,10876536,10876538
2421,10876572,10876569
2422,10876608,10876608
2423,10876644,10876647
2424,10876680,10876674
2425,10876716,10876716
2426,10876752,10876748
2427,10876788,10876784
2428,10876824,10876827
2429,10876860,10876856
2430,10876896,10876902
2431,10876932,10876933
2432,10876968,10876965
2433,10877004,10876998
2434,10877040,10877043
2435,10877076,10877077
2436,10877112,10877107
2437,10877148,10877150
2438,10877184,10877183
2439,10877220,10877227
2440,10877256,10877258
2441,10877292,10877288
2442,10877328,10877328
2443,10877364,10877371
2444,10877400,10877406
2445,10877436,10877434
2446,10877472,10877465
2447,10877508,10877513
2448,10877544,10877541
2449,10877580,10877590
2450,10877616,10877610
2451,10877652,10877650
2452,10877688,10877695
2453,10877724,10877725
2454,10877760,10877765
2455,10877796,10877802
2456,10877832,10877823
2457,10877868,10877865
2458,10877904,10877907
2459,10877940,10877942
2460,10877976,10877974
2461,10878012,10878007
2462,10878048,10878048
2463,10878084,10878087
2464,10878120,10878123
2465,10878156,10878151
2466,10878192,10878190
2467,10878228,10878233
2468,10878264,10878268
2469,10878300,10878302
2470,10878336,10878334
2471,10878372,10878376
2472,10878408,10878407
2473,10878444,10878435
2474,10878480,10878473
2475,10878516,10878507
2476,10878552,10878552
2477,10878588,10878592
2478,10878624,10878626
2479,10878660,10878661
2480,10878696,10878691
2481,10878732,10878735
2482,10878768,10878763
2483,10878804,10878801
2484,10878840,10878843
2485,10878876,10878878
2486,10878912,10878906
2487,10878948,10878948
2488,10878984,10878982
2489,10879020,10879019
2490,10879056,10879053
2491,10879092,10879090
2492,10879128,10879127
2493,10879164,10879169
2494,10879200,10879206
2495,10879236,10879236
2496,10879272,10879274
2497,10879308,10879311
2498,10879344,10879341
2499,10879380,10879383
2500,10879416,10879416
2501,10879452,10879446
2502,10879488,10879489
2503,10879524,10879524
2504,10879560,10879558
2505,10879596,10879591
2506,10879632,10879628
2507,10879668,10879665
2508,10879704,10879718
2509,10879740,10879735
2510,10879776,10879775
2511,10879812,10879813
2512,10879848,10879852
2513,10879884,10879880
2514,10879920,10879912
2515,10879956,10879955
2516,10879992,10879983
2517,10880028,10880020
2518,10880064,10880069
2519,10880100,10880100
2520,10880136,10880143
2521,10880172,10880166
2522,10880208,10880206
2523,10880244,10880246
2524,10880280,10880285
2525,10880316,10880317
2526,10880352,10880351
2527,10880388,10880383
2528,10880424,10880426
2529,10880460,10880452
2530,10880496,10880499
2531,10880532,10880533
2532,10880568,10880569
2533,10880604,10880604
2534,10880640,10880649
2535,10880676,10880682
2536,10880712,10880719
2537,10880748,10880744
2538,10880784,10880786
2539,10880820,10880815
2540,10880856,10880856
2541,10880892,10880892
2542,10880928,10880929
2543,10880964,10880967
2544,10881000,10881003
2545,10881036,10881036
2546,10881072,10881075
2547,10881108,10881104
2548,10881144,10881147
2549,10881180,10881187
2550,10881216,10881212
2551,10881252,10881256
2552,10881288,10881286
2553,10881324,10881327
2554,10881360,10881356
2555,10881396,10881400
2556,10881432,10881430
2557,10881468,10881473
2558,10881504,10881505
2559,10881540,10881540
2560,10881576,10881578
2561,10881612,10881609
2562,10881648,10881644
2563,10881684,10881684
2564,10881720,10881721
2565,10881756,10881756
2566,10881792,10881792
2567,10881828,10881824
2568,10881864,10881867
2569,10881900,10881900
2570,10881936,10881934
2571,10881972,10881972
2572,10882008,10882011
2573,10882044,10882044
2574,10882080,10882082
2575,10882116,10882121
2576,10882152,10882156
2577,10882188,10882188
2578,10882224,10882212
2579,10882260,10882262
2580,10882296,10882288
2581,10882332,10882331
2582,10882368,10882367
2583,10882404,10882408
2584,10882440,10882441
2585,10882476,10882474
2586,10882512,10882512
2587,10882548,10882551
2588,10882584,10882577
2589,10882620,10882629
2590,10882656,10882652
2591,10882692,10882688
2592,10882728,10882723
2593,10882764,10882774
2594,10882800,10882795
2595,10882836,10882836
2596,10882872,10882865
2597,10882908,10882912
2598,10882944,10882942
2599,10882980,10882978
2600,10883016,10883013
2601,10883052,10883053
2602,10883088,10883091
2603,10883124,10883128
2604,10883160,10883161
2605,10883196,10883191
2606,10883232,10883232
2607,10883268,10883261
2608,10883304,10883299
2609,10883340,10883340
2610,10883376,10883376
2611,10883412,10883411
2612,10883448,10883445
2613,10883484,10883477
2614,10883520,10883517
2615,10883556,10883556
2616,10883592,10883589
2617,10883628,10883628
2618,10883664,10883662
2619,10883700,10883698
2620,10883736,10883736
2621,10883772,10883766
2622,10883808,10883804
2623,10883844,10883838
2624,10883880,10883888
2625,10883916,10883918
2626,10883952,10883952
2627,10883988,10883976
2628,10884024,10884021
2629,10884060,10884067
2630,10884096,10884096
2631,10884132,10884128
2632,10884168,10884170
2633,10884204,10884214
