,date,Error
1362,10838448,10838448
1363,10838484,10838488
1364,10838520,10838519
1365,10838556,10838560
1366,10838592,10838592
1367,10838628,10838629
1368,10838664,10838667
1369,10838700,10838706
1370,10838736,10838738
1371,10838772,10838772
1372,10838808,10838811
1373,10838844,10838837
1374,10838880,10838888
1375,10838916,10838910
1376,10838952,10838956
1377,10838988,10838986
1378,10839024,10839026
1379,10839060,10839060
1380,10839096,10839097
1381,10839132,10839128
1382,10839168,10839158
1383,10839204,10839206
1384,10839240,10839237
1385,10839276,10839273
1386,10839312,10839309
1387,10839348,10839357
1388,10839384,10839382
1389,10839420,10839421
1390,10839456,10839451
1391,10839492,10839499
1392,10839528,10839526
1393,10839564,10839551
1394,10839600,10839613
1395,10839636,10839631
1396,10839672,10839678
1397,10839708,10839711
1398,10839744,10839747
1399,10839780,10839779
1400,10839816,10839816
1401,10839852,10839858
1402,10839888,10839887
1403,10839924,10839925
1404,10839960,10839964
1405,10839996,10839996
1406,10840032,10840030
1407,10840068,10840075
1408,10840104,10840105
1409,10840140,10840140
1410,10840176,10840173
1411,10840212,10840207
1412,10840248,10840252
1413,10840284,10840288
1414,10840320,10840310
1415,10840356,10840353
1416,10840392,10840396
1417,10840428,10840440
1418,10840464,10840474
1419,10840500,10840504
1420,10840536,10840542
1421,10840572,10840570
1422,10840608,10840611
1423,10840644,10840638
1424,10840680,10840678
1425,10840716,10840717
1426,10840752,10840762
1427,10840788,10840791
1428,10840824,10840825
1429,10840860,10840860
1430,10840896,10840890
1431,10840932,10840935
1432,10840968,10840967
1433,10841004,10841005
1434,10841040,10841036
1435,10841076,10841076
1436,10841112,10841105
1437,10841148,10841150
1438,10841184,10841190
1439,10841220,10841224
1440,10841256,10841266
1441,10841292,10841293
1442,10841328,10841330
1443,10841364,10841366
1444,10841400,10841396
1445,10841436,10841446
1446,10841472,10841476
1447,10841508,10841507
1448,10841544,10841540
1449,10841580,10841582
1450,10841616,10841620
1451,10841652,10841652
1452,10841688,10841688
1453,10841724,10841724
1454,10841760,10841760
1455,10841796,10841802
1456,10841832,10841839
1457,10841868,10841861
1458,10841904,10841904
1459,10841940,10841934
1460,10841976,10841970
1461,10842012,10842014
1462,10842048,10842044
1463,10842084,10842069
1464,10842120,10842123
1465,10842156,10842162
1466,10842192,10842202
1467,10842228,10842227
1468,10842264,10842271
1469,10842300,10842287
1470,10842336,10842331
1471,10842372,10842374
1472,10842408,10842410
1473,10842444,10842450
1474,10842480,10842484
1475,10842516,10842516
1476,10842552,10842559
1477,10842588,10842591
1478,10842624,10842632
1479,10842660,10842656
1480,10842696,10842697
1481,10842732,10842730
1482,10842768,10842772
1483,10842804,10842803
1484,10842840,10842839
1485,10842876,10842870
1486,10842912,10842913
1487,10842948,10842953
1488,10842984,10842989
1489,10843020,10843005
1490,10843056,10843048
1491,10843092,10843102
1492,10843128,10843128
1493,10843164,10843164
1494,10843200,10843205
1495,10843236,10843236
1496,10843272,10843269
1497,10843308,10843307
1498,10843344,10843353
1499,10843380,10843374
1500,10843416,10843422
1501,10843452,10843451
1502,10843488,10843487
1503,10843524,10843533
1504,10843560,10843557
1505,10843596,10843600
1506,10843632,10843631
1507,10843668,10843661
1508,10843704,10843704
1509,10843740,10843745
1510,10843776,10843776
1511,10843812,10843814
1512,10843848,10843848
1513,10843884,10843884
1514,10843920,10843918
1515,10843956,10843956
1516,10843992,10843982
1517,10844028,10844026
1518,10844064,10844055
1519,10844100,10844101
1520,10844136,10844137
1521,10844172,10844169
1522,10844208,10844212
1523,10844244,10844245
1524,10844280,10844281
1525,10844316,10844315
1526,10844352,10844354
1527,10844388,10844393
1528,10844424,10844421
1529,10844460,10844456
1530,10844496,10844501
1531,10844532,10844521
1532,10844568,10844555
1533,10844604,10844595
1534,10844640,10844640
1535,10844676,10844676
1536,10844712,10844714
1537,10844748,10844748
1538,10844784,10844791
1539,10844820,10844827
1540,10844856,10844861
1541,10844892,10844887
1542,10844928,10844929
1543,10844964,10844960
1544,10845000,10844998
1545,10845036,10845031
1546,10845072,10845072
1547,10845108,10845110
1548,10845144,10845144
1549,10845180,10845175
1550,10845216,10845209
1551,10845252,10845249
1552,10845288,10845285
1553,10845324,10845327
1554,10845360,10845359
1555,10845396,10845396
1556,10845432,10845432
1557,10845468,10845473
1558,10845504,10845512
1559,10845540,10845542
1560,10845576,10845575
1561,10845612,10845619
1562,10845648,10845650
1563,10845684,10845682
1564,10845720,10845725
1565,10845756,10845757
1566,10845792,10845785
1567,10845828,10845831
1568,10845864,10845865
1569,10845900,10845891
1570,10845936,10845926
1571,10845972,10845972
1572,10846008,10846011
1573,10846044,10846047
1574,10846080,10846074
1575,10846116,10846115
1576,10846152,10846155
1577,10846188,10846181
1578,10846224,10846224
1579,10846260,10846261
1580,10846296,10846300
1581,10846332,10846320
1582,10846368,10846368
1583,10846404,10846414
1584,10846440,10846437
1585,10846476,10846475
1586,10846512,10846516
1587,10846548,10846545
1588,10846584,10846589
1589,10846620,10846622
1590,10846656,10846649
1591,10846692,10846692
1592,10846728,10846721
1593,10846764,10846768
1594,10846800,10846792
1595,10846836,10846827
1596,10846872,10846867
1597,10846908,10846904
1598,10846944,10846950
1599,10846980,10846980
1600,10847016,10847017
1601,10847052,10847057
1602,10847088,10847085
1603,10847124,10847122
1604,10847160,10847156
1605,10847196,10847199
1606,10847232,10847240
1607,10847268,10847269
1608,10847304,10847301
1609,10847340,10847338
1610,10847376,10847371
1611,10847412,10847415
1612,10847448,10847443
1613,10847484,10847483
1614,10847520,10847515
1615,10847556,10847547
1616,10847592,10847580
1617,10847628,10847624
1618,10847664,10847665
1619,10847700,10847699
1620,10847736,10847735
1621,10847772,10847767
1622,10847808,10847804
1623,10847844,10847839
1624,10847880,10847881
1625,10847916,10847926
1626,10847952,10847952
1627,10847988,10847982
1628,10848024,10848030
1629,10848060,10848056
1630,10848096,10848098
1631,10848132,10848130
1632,10848168,10848168
1633,10848204,10848221
1634,10848240,10848237
1635,10848276,10848274
1636,10848312,10848313
1637,10848348,10848348
1638,10848384,10848382
1639,10848420,10848417
1640,10848456,10848458
1641,10848492,10848497
1642,10848528,10848524
1643,10848564,10848559
1644,10848600,10848609
1645,10848636,10848629
1646,10848672,10848675
1647,10848708,10848710
1648,10848744,10848739
1649,10848780,10848783
1650,10848816,10848811
1651,10848852,10848847
1652,10848888,10848882
1653,10848924,10848928
1654,10848960,10848958
1655,10848996,10849001
1656,10849032,10849028
1657,10849068,10849071
1658,10849104,10849111
1659,10849140,10849140
1660,10849176,10849171
1661,10849212,10849211
1662,10849248,10849254
1663,10849284,10849287
1664,10849320,10849319
1665,10849356,10849348
1666,10849392,10849395
1667,10849428,10849436
1668,10849464,10849472
1669,10849500,10849502
1670,10849536,10849536
1671,10849572,10849569
1672,10849608,10849606
1673,10849644,10849636
1674,10849680,10849690
1675,10849716,10849716
1676,10849752,10849763
1677,10849788,10849788
1678,10849824,10849816
1679,10849860,10849869
1680,10849896,10849892
1681,10849932,10849930
1682,10849968,10849976
1683,10850004,10850011
1684,10850040,10850030
1685,10850076,10850076
1686,10850112,10850107
1687,10850148,10850150
1688,10850184,10850193
1689,10850220,10850218
1690,10850256,10850263
1691,10850292,10850288
1692,10850328,10850338
1693,10850364,10850360
1694,10850400,10850398
1695,10850436,10850437
1696,10850472,10850465
1697,10850508,10850515
1698,10850544,10850539
1699,10850580,10850583
1700,10850616,10850610
1701,10850652,10850652
1702,10850688,10850688
1703,10850724,10850723
1704,10850760,10850762
1705,10850796,10850791
1706,10850832,10850839
1707,10850868,10850869
1708,10850904,10850891
1709,10850940,10850950
1710,10850976,10850978
1711,10851012,10851019
1712,10851048,10851048
1713,10851084,10851073
1714,10851120,10851118
1715,10851156,10851150
1716,10851192,10851192
1717,10851228,10851226
1718,10851264,10851265
1719,10851300,10851292
1720,10851336,10851336
1721,10851372,10851370
1722,10851408,10851411
1723,10851444,10851436
1724,10851480,10851478
1725,10851516,10851524
1726,10851552,10851547
1727,10851588,10851591
1728,10851624,10851630
1729,10851660,10851660
1730,10851696,10851700
1731,10851732,10851737
1732,10851768,10851775
1733,10851804,10851803
1734,10851840,10851840
1735,10851876,10851880
1736,10851912,10851909
1737,10851948,10851948
1738,10851984,10851981
1739,10852020,10852009
1740,10852056,10852057
1741,10852092,10852100
1742,10852128,10852127
1743,10852164,10852164
1744,10852200,10852198
1745,10852236,10852233
1746,10852272,10852272
1747,10852308,10852313
1748,10852344,10852355
1749,10852380,10852384
1750,10852416,10852412
1751,10852452,10852445
1752,10852488,10852494
1753,10852524,10852525
1754,10852560,10852557
1755,10852596,10852591
1756,10852632,10852628
1757,10852668,10852674
1758,10852704,10852704
1759,10852740,10852733
1760,10852776,10852780
1761,10852812,10852813
1762,10852848,10852847
1763,10852884,10852887
1764,10852920,10852916
1765,10852956,10852960
1766,10852992,10852985
1767,10853028,10853024
1768,10853064,10853058
1769,10853100,10853098
1770,10853136,10853133
1771,10853172,10853171
1772,10853208,10853208
1773,10853244,10853246
1774,10853280,10853280
1775,10853316,10853317
1776,10853352,10853360
1777,10853388,10853387
1778,10853424,10853417
1779,10853460,10853464
1780,10853496,10853505
1781,10853532,10853532
1782,10853568,10853572
1783,10853604,10853601
1784,10853640,10853640
1785,10853676,10853679
1786,10853712,10853713
1787,10853748,10853746
1788,10853784,10853792
1789,10853820,10853820
1790,10853856,10853860
1791,10853892,10853894
1792,10853928,10853932
1793,10853964,10853968
1794,10854000,10853999
1795,10854036,10854040
1796,10854072,10854082
1797,10854108,10854117
1798,10854144,10854147
1799,10854180,10854188
1800,10854216,10854210
1801,10854252,10854259
1802,10854288,10854288
1803,10854324,10854316
1804,10854360,10854360
1805,10854396,10854400
1806,10854432,10854429
1807,10854468,10854477
1808,10854504,10854510
1809,10854540,10854534
1810,10854576,10854581
1811,10854612,10854612
1812,10854648,10854646
1813,10854684,10854683
1814,10854720,10854718
1815,10854756,10854750
1816,10854792,10854790
1817,10854828,10854831
1818,10854864,10854871
1819,10854900,10854907
1820,10854936,10854934
1821,10854972,10854972
1822,10855008,10855004
1823,10855044,10855049
1824,10855080,10855072
1825,10855116,10855110
1826,10855152,10855149
1827,10855188,10855189
1828,10855224,10855223
1829,10855260,10855260
1830,10855296,10855296
1831,10855332,10855333
1832,10855368,10855363
1833,10855404,10855403
1834,10855440,10855442
1835,10855476,10855477
1836,10855512,10855517
1837,10855548,10855545
1838,10855584,10855588
1839,10855620,10855627
1840,10855656,10855656
1841,10855692,10855693
1842,10855728,10855729
1843,10855764,10855766
1844,10855800,10855801
1845,10855836,10855843
1846,10855872,10855874
1847,10855908,10855912
1848,10855944,10855945
1849,10855980,10855975
1850,10856016,10856018
1851,10856052,10856051
1852,10856088,10856085
1853,10856124,10856120
1854,10856160,10856160
1855,10856196,10856193
1856,10856232,10856242
1857,10856268,10856275
1858,10856304,10856303
1859,10856340,10856343
1860,10856376,10856381
1861,10856412,10856412
1862,10856448,10856457
1863,10856484,10856488
1864,10856520,10856520
1865,10856556,10856548
1866,10856592,10856588
1867,10856628,10856629
1868,10856664,10856662
1869,10856700,10856700
1870,10856736,10856733
1871,10856772,10856773
1872,10856808,10856806
1873,10856844,10856837
1874,10856880,10856879
1875,10856916,10856914
1876,10856952,10856945
1877,10856988,10856995
1878,10857024,10857024
1879,10857060,10857059
1880,10857096,10857099
1881,10857132,10857132
1882,10857168,10857171
1883,10857204,10857197
1884,10857240,10857235
1885,10857276,10857278
1886,10857312,10857319
1887,10857348,10857348
1888,10857384,10857385
1889,10857420,10857416
1890,10857456,10857456
1891,10857492,10857489
1892,10857528,10857528
1893,10857564,10857567
1894,10857600,10857591
1895,10857636,10857637
1896,10857672,10857668
1897,10857708,10857705
1898,10857744,10857749
1899,10857780,10857781
1900,10857816,10857820
1901,10857852,10857844
1902,10857888,10857886
1903,10857924,10857922
1904,10857960,10857958
1905,10857996,10857998
1906,10858032,10858036
1907,10858068,10858063
1908,10858104,10858100
1909,10858140,10858134
1910,10858176,10858181
1911,10858212,10858210
1912,10858248,10858248
1913,10858284,10858283
1914,10858320,10858316
1915,10858356,10858357
1916,10858392,10858393
1917,10858428,10858432
1918,10858464,10858463
1919,10858500,10858499
1920,10858536,10858534
1921,10858572,10858579
1922,10858608,10858613
1923,10858644,10858644
1924,10858680,10858683
1925,10858716,10858714
1926,10858752,10858762
1927,10858788,10858786
1928,10858824,10858823
1929,10858860,10858859
1930,10858896,10858904
1931,10858932,10858932
1932,10858968,10858973
1933,10859004,10859004
1934,10859040,10859034
1935,10859076,10859079
1936,10859112,10859109
1937,10859148,10859142
1938,10859184,10859182
1939,10859220,10859223
1940,10859256,10859264
1941,10859292,10859286
1942,10859328,10859318
1943,10859364,10859368
1944,10859400,10859401
1945,10859436,10859434
1946,10859472,10859474
1947,10859508,10859511
1948,10859544,10859553
1949,10859580,10859580
1950,10859616,10859622
1951,10859652,10859650
1952,10859688,10859686
1953,10859724,10859726
1954,10859760,10859755
1955,10859796,10859790
1956,10859832,10859836
1957,10859868,10859859
1958,10859904,10859904
1959,10859940,10859939
1960,10859976,10859975
1961,10860012,10860006
1962,10860048,10860038
1963,10860084,10860081
1964,10860120,10860115
1965,10860156,10860154
1966,10860192,10860192
1967,10860228,10860225
1968,10860264,10860259
1969,10860300,10860301
1970,10860336,10860333
1971,10860372,10860368
1972,10860408,10860407
1973,10860444,10860445
1974,10860480,10860490
1975,10860516,10860524
1976,10860552,10860546
1977,10860588,10860582
1978,10860624,10860624
1979,10860660,10860662
1980,10860696,10860696
1981,10860732,10860742
1982,10860768,10860773
1983,10860804,10860812
1984,10860840,10860838
1985,10860876,10860872
1986,10860912,10860907
1987,10860948,10860948
1988,10860984,10860978
1989,10861020,10861017
1990,10861056,10861054
1991,10861092,10861096
1992,10861128,10861126
1993,10861164,10861157
1994,10861200,10861198
1995,10861236,10861236
1996,10861272,10861274
1997,10861308,10861304
1998,10861344,10861347
1999,10861380,10861386
2000,10861416,10861418
2001,10861452,10861453
2002,10861488,10861486
2003,10861524,10861521
2004,10861560,10861550
2005,10861596,10861599
2006,10861632,10861631
2007,10861668,10861668
2008,10861704,10861706
2009,10861740,10861737
2010,10861776,10861781
2011,10861812,10861812
2012,10861848,10861855
2013,10861884,10861884
2014,10861920,10861921
2015,10861956,10861955
2016,10861992,10861999
2017,10862028,10862018
2018,10862064,10862062
2019,10862100,10862099
2020,10862136,10862129
2021,10862172,10862169
2022,10862208,10862198
2023,10862244,10862244
2024,10862280,10862273
2025,10862316,10862317
2026,10862352,10862351
2027,10862388,10862384
2028,10862424,10862417
2029,10862460,10862457
2030,10862496,10862497
2031,10862532,10862532
2032,10862568,10862571
2033,10862604,10862601
2034,10862640,10862648
2035,10862676,10862675
2036,10862712,10862708
2037,10862748,10862754
2038,10862784,10862790
2039,10862820,10862820
2040,10862856,10862854
2041,10862892,10862896
2042,10862928,10862924
2043,10862964,10862968
2044,10863000,10862994
2045,10863036,10863036
2046,10863072,10863072
2047,10863108,10863114
2048,10863144,10863135
2049,10863180,10863181
2050,10863216,10863216
2051,10863252,10863252
2052,10863288,10863284
2053,10863324,10863318
2054,10863360,10863358
2055,10863396,10863395
2056,10863432,10863439
2057,10863468,10863468
2058,10863504,10863504
2059,10863540,10863543
2060,10863576,10863568
2061,10863612,10863615
2062,10863648,10863652
2063,10863684,10863688
2064,10863720,10863719
2065,10863756,10863750
2066,10863792,10863788
2067,10863828,10863829
2068,10863864,10863866
2069,10863900,10863906
2070,10863936,10863943
2071,10863972,10863976
2072,10864008,10864008
2073,10864044,10864045
2074,10864080,10864079
2075,10864116,10864121
2076,10864152,10864154
2077,10864188,10864189
2078,10864224,10864218
2079,10864260,10864265
2080,10864296,10864289
2081,10864332,10864338
2082,10864368,10864372
2083,10864404,10864397
2084,10864440,10864440
2085,10864476,10864470
2086,10864512,10864512
2087,10864548,10864550
2088,10864584,10864584
2089,10864620,10864614
2090,10864656,10864657
2091,10864692,10864693
2092,10864728,10864728
2093,10864764,10864759
2094,10864800,10864799
2095,10864836,10864837
2096,10864872,10864872
2097,10864908,10864918
2098,10864944,10864945
2099,10864980,10864979
2100,10865016,10865018
2101,10865052,10865047
2102,10865088,10865090
2103,10865124,10865132
2104,10865160,10865156
2105,10865196,10865197
2106,10865232,10865235
2107,10865268,10865260
2108,10865304,10865312
2109,10865340,10865335
2110,10865376,10865375
2111,10865412,10865413
2112,10865448,10865447
2113,10865484,10865488
2114,10865520,10865520
2115,10865556,10865558
2116,10865592,10865592
2117,10865628,10865635
2118,10865664,10865654
2119,10865700,10865701
2120,10865736,10865735
2121,10865772,10865768
2122,10865808,10865804
2123,10865844,10865842
2124,10865880,10865882
2125,10865916,10865912
2126,10865952,10865952
2127,10865988,10865989
2128,10866024,10866019
2129,10866060,10866065
2130,10866096,10866108
2131,10866132,10866129
2132,10866168,10866172
2133,10866204,10866203
2134,10866240,10866242
2135,10866276,10866276
2136,10866312,10866323
2137,10866348,10866347
2138,10866384,10866387
2139,10866420,10866423
2140,10866456,10866451
2141,10866492,10866482
2142,10866528,10866530
2143,10866564,10866568
2144,10866600,10866598
2145,10866636,10866633
2146,10866672,10866676
2147,10866708,10866712
2148,10866744,10866748
2149,10866780,10866781
2150,10866816,10866813
2151,10866852,10866846
2152,10866888,10866879
2153,10866924,10866924
2154,10866960,10866969
2155,10866996,10866998
2156,10867032,10867032
2157,10867068,10867061
2158,10867104,10867101
2159,10867140,10867140
2160,10867176,10867175
2161,10867212,10867216
2162,10867248,10867248
2163,10867284,10867287
2164,10867320,10867320
2165,10867356,10867356
2166,10867392,10867398
2167,10867428,10867425
2168,10867464,10867463
2169,10867500,10867494
2170,10867536,10867536
2171,10867572,10867577
2172,10867608,10867611
2173,10867644,10867647
2174,10867680,10867685
2175,10867716,10867719
2176,10867752,10867755
2177,10867788,10867790
2178,10867824,10867820
2179,10867860,10867862
2180,10867896,10867900
2181,10867932,10867928
2182,10867968,10867969
2183,10868004,10868009
2184,10868040,10868039
2185,10868076,10868070
2186,10868112,10868112
2187,10868148,10868155
2188,10868184,10868180
2189,10868220,10868220
2190,10868256,10868253
2191,10868292,10868291
2192,10868328,10868329
2193,10868364,10868371
2194,10868400,10868397
2195,10868436,10868433
2196,10868472,10868468
2197,10868508,10868503
2198,10868544,10868537
2199,10868580,10868576
2200,10868616,10868616
2201,10868652,10868652
2202,10868688,10868693
2203,10868724,10868720
2204,10868760,10868757
2205,10868796,10868793
2206,10868832,10868832
2207,10868868,10868868
2208,10868904,10868907
2209,10868940,10868937
2210,10868976,10868980
2211,10869012,10869016
2212,10869048,10869047
2213,10869084,10869081
2214,10869120,10869120
2215,10869156,10869153
2216,10869192,10869201
2217,10869228,10869228
2218,10869264,10869267
2219,10869300,10869294
2220,10869336,10869328
2221,10869372,10869375
2222,10869408,10869410
2223,10869444,10869441
2224,10869480,10869478
2225,10869516,10869513
2226,10869552,10869553
2227,10869588,10869592
2228,10869624,10869617
2229,10869660,10869662
2230,10869696,10869692
2231,10869732,10869730
2232,10869768,10869768
2233,10869804,10869798
2234,10869840,10869854
2235,10869876,10869888
2236,10869912,10869915
2237,10869948,10869951
2238,10869984,10869979
2239,10870020,10870031
2240,10870056,10870056
2241,10870092,10870092
2242,10870128,10870134
2243,10870164,10870165
2244,10870200,10870197
2245,10870236,10870235
2246,10870272,10870271
2247,10870308,10870308
2248,10870344,10870346
2249,10870380,10870382
2250,10870416,10870422
2251,10870452,10870452
2252,10870488,10870492
2253,10870524,10870532
2254,10870560,10870554
2255,10870596,10870599
2256,10870632,10870627
2257,10870668,10870661
2258,10870704,10870711
2259,10870740,10870745
2260,10870776,10870778
2261,10870812,10870810
2262,10870848,10870855
2263,10870884,10870878
2264,10870920,10870920
2265,10870956,10870958
2266,10870992,10870998
2267,10871028,10871021
2268,10871064,10871049
2269,10871100,10871100
2270,10871136,10871137
2271,10871172,10871172
2272,10871208,10871204
2273,10871244,10871244
2274,10871280,10871273
2275,10871316,10871318
2276,10871352,10871356
2277,10871388,10871385
2278,10871424,10871414
2279,10871460,10871460
2280,10871496,10871496
2281,10871532,10871532
2282,10871568,10871574
2283,10871604,10871604
2284,10871640,10871650
2285,10871676,10871677
2286,10871712,10871707
2287,10871748,10871753
2288,10871784,10871784
2289,10871820,10871818
2290,10871856,10871857
2291,10871892,10871892
2292,10871928,10871921
2293,10871964,10871960
2294,10872000,10872005
2295,10872036,10872036
2296,10872072,10872075
2297,10872108,10872113
2298,10872144,10872152
2299,10872180,10872177
2300,10872216,10872213
2301,10872252,10872248
2302,10872288,10872285
2303,10872324,10872320
2304,10872360,10872360
2305,10872396,10872396
2306,10872432,10872434
2307,10872468,10872463
2308,10872504,10872501
2309,10872540,10872541
2310,10872576,10872579
2311,10872612,10872601
2312,10872648,10872645
2313,10872684,10872683
2314,10872720,10872710
2315,10872756,10872758
2316,10872792,10872798
2317,10872828,10872819
2318,10872864,10872857
2319,10872900,10872904
2320,10872936,10872941
2321,10872972,10872966
2322,10873008,10873004
2323,10873044,10873047
2324,10873080,10873079
2325,10873116,10873114
2326,10873152,10873159
2327,10873188,10873189
2328,10873224,10873215
2329,10873260,10873261
2330,10873296,10873289
2331,10873332,10873335
2332,10873368,10873372
2333,10873404,10873406
2334,10873440,10873444
2335,10873476,10873485
2336,10873512,10873515
2337,10873548,10873547
2338,10873584,10873579
2339,10873620,10873621
2340,10873656,10873651
2341,10873692,10873685
2342,10873728,10873726
2343,10873764,10873756
2344,10873800,10873794
2345,10873836,10873838
2346,10873872,10873870
2347,10873908,10873907
2348,10873944,10873944
2349,10873980,10873971
2350,10874016,10874016
2351,10874052,10874052
2352,10874088,10874088
2353,10874124,10874125
2354,10874160,10874150
2355,10874196,10874205
2356,10874232,10874231
2357,10874268,10874261
2358,10874304,10874304
2359,10874340,10874334
2360,10874376,10874376
2361,10874412,10874414
2362,10874448,10874442
2363,10874484,10874488
2364,10874520,10874520
2365,10874556,10874557
2366,10874592,10874594
2367,10874628,10874630
2368,10874664,10874669
2369,10874700,10874704
2370,10874736,10874738
2371,10874772,10874769
2372,10874808,10874809
2373,10874844,10874842
2374,10874880,10874873
2375,10874916,10874916
2376,10874952,10874948
2377,10874988,10874993
2378,10875024,10875024
2379,10875060,10875060
2380,10875096,10875099
2381,10875132,10875130
2382,10875168,10875167
2383,10875204,10875209
2384,10875240,10875234
2385,10875276,10875272
2386,10875312,10875312
2387,10875348,10875351
2388,10875384,10875385
2389,10875420,10875415
2390,10875456,10875452
2391,10875492,10875500
2392,10875528,10875529
2393,10875564,10875561
2394,10875600,10875598
2395,10875636,10875654
2396,10875672,10875678
2397,10875708,10875700
2398,10875744,10875742
2399,10875780,10875783
2400,10875816,10875815
2401,10875852,10875857
2402,10875888,10875896
2403,10875924,10875924
2404,10875960,10875961
2405,10875996,10875996
2406,10876032,10876036
2407,10876068,10876075
2408,10876104,10876108
2409,10876140,10876135
2410,10876176,10876179
2411,10876212,10876210
2412,10876248,10876256
2413,10876284,10876286
2414,10876320,10876325
2415,10876356,10876356
2416,10876392,10876392
2417,10876428,10876430
2418,10876464,10876464
2419,10876500,10876507
2420,10876536,10876531
2421,10876572,10876575
2422,10876608,10876606
2423,10876644,10876648
2424,10876680,10876672
2425,10876716,10876722
2426,10876752,10876751
2427,10876788,10876782
2428,10876824,10876827
2429,10876860,10876860
2430,10876896,10876897
2431,10876932,10876938
2432,10876968,10876963
2433,10877004,10877001
2434,10877040,10877040
2435,10877076,10877078
2436,10877112,10877109
2437,10877148,10877145
2438,10877184,10877187
2439,10877220,10877224
2440,10877256,10877262
2441,10877292,10877291
2442,10877328,10877316
2443,10877364,10877366
2444,10877400,10877403
2445,10877436,10877429
2446,10877472,10877472
2447,10877508,10877509
2448,10877544,10877545
2449,10877580,10877578
2450,10877616,10877616
2451,10877652,10877655
2452,10877688,10877680
2453,10877724,10877728
2454,10877760,10877759
2455,10877796,10877799
2456,10877832,10877829
2457,10877868,10877860
2458,10877904,10877909
2459,10877940,10877948
2460,10877976,10877967
2461,10878012,10878006
2462,10878048,10878048
2463,10878084,10878079
2464,10878120,10878123
2465,10878156,10878153
2466,10878192,10878190
2467,10878228,10878229
2468,10878264,10878254
2469,10878300,10878299
2470,10878336,10878346
2471,10878372,10878374
2472,10878408,10878404
2473,10878444,10878449
2474,10878480,10878490
2475,10878516,10878522
2476,10878552,10878550
2477,10878588,10878585
2478,10878624,10878623
2479,10878660,10878655
2480,10878696,10878696
2481,10878732,10878727
2482,10878768,10878764
2483,10878804,10878805
2484,10878840,10878838
2485,10878876,10878875
2486,10878912,10878922
2487,10878948,10878949
2488,10878984,10878989
2489,10879020,10879022
2490,10879056,10879059
2491,10879092,10879086
2492,10879128,10879126
2493,10879164,10879163
2494,10879200,10879198
2495,10879236,10879235
2496,10879272,10879272
2497,10879308,10879307
2498,10879344,10879347
2499,10879380,10879379
2500,10879416,10879421
2501,10879452,10879452
2502,10879488,10879486
2503,10879524,10879518
2504,10879560,10879557
2505,10879596,10879595
2506,10879632,10879638
2507,10879668,10879662
2508,10879704,10879709
2509,10879740,10879740
2510,10879776,10879772
2511,10879812,10879806
2512,10879848,10879850
2513,10879884,10879875
2514,10879920,10879918
2515,10879956,10879954
2516,10879992,10879992
2517,10880028,10880030
2518,10880064,10880061
2519,10880100,10880100
2520,10880136,10880130
2521,10880172,10880172
2522,10880208,10880211
2523,10880244,10880243
2524,10880280,10880281
2525,10880316,10880316
2526,10880352,10880351
2527,10880388,10880388
2528,10880424,10880424
2529,10880460,10880451
2530,10880496,10880489
2531,10880532,10880534
2532,10880568,10880558
2533,10880604,10880609
2534,10880640,10880633
2535,10880676,10880676
2536,10880712,10880714
2537,10880748,10880745
2538,10880784,10880789
2539,10880820,10880814
2540,10880856,10880860
2541,10880892,10880892
2542,10880928,10880928
2543,10880964,10880969
2544,10881000,10881002
2545,10881036,10881030
2546,10881072,10881079
2547,10881108,10881113
2548,10881144,10881144
2549,10881180,10881180
2550,10881216,10881222
2551,10881252,10881260
2552,10881288,10881291
2553,10881324,10881319
2554,10881360,10881360
2555,10881396,10881400
2556,10881432,10881428
2557,10881468,10881462
2558,10881504,10881504
2559,10881540,10881540
2560,10881576,10881577
2561,10881612,10881618
2562,10881648,10881638
2563,10881684,10881684
2564,10881720,10881719
2565,10881756,10881756
2566,10881792,10881792
2567,10881828,10881833
2568,10881864,10881866
2569,10881900,10881900
2570,10881936,10881936
2571,10881972,10881972
2572,10882008,10882008
2573,10882044,10882050
2574,10882080,10882071
2575,10882116,10882109
2576,10882152,10882159
2577,10882188,10882190
2578,10882224,10882227
2579,10882260,10882265
2580,10882296,10882286
2581,10882332,10882339
2582,10882368,10882363
2583,10882404,10882400
2584,10882440,10882445
2585,10882476,10882471
2586,10882512,10882514
2587,10882548,10882555
2588,10882584,10882581
2589,10882620,10882618
2590,10882656,10882659
2591,10882692,10882696
2592,10882728,10882729
2593,10882764,10882757
2594,10882800,10882808
2595,10882836,10882839
2596,10882872,10882861
2597,10882908,10882904
2598,10882944,10882939
2599,10882980,10882977
2600,10883016,10883017
2601,10883052,10883049
2602,10883088,10883094
2603,10883124,10883129
2604,10883160,10883160
2605,10883196,10883191
2606,10883232,10883232
2607,10883268,10883270
2608,10883304,10883309
2609,10883340,10883338
2610,10883376,10883376
2611,10883412,10883408
2612,10883448,10883446
2613,10883484,10883489
2614,10883520,10883527
2615,10883556,10883555
2616,10883592,10883591
2617,10883628,10883625
2618,10883664,10883657
2619,10883700,10883701
2620,10883736,10883738
2621,10883772,10883775
2622,10883808,10883808
2623,10883844,10883846
2624,10883880,10883880
2625,10883916,10883922
2626,10883952,10883953
2627,10883988,10883995
2628,10884024,10884029
2629,10884060,10884061
2630,10884096,10884090
2631,10884132,10884134
2632,10884168,10884169
2633,10884204,10884213
