,date,Error
1362,13934376,13934378
1363,13934412,13934417
1364,13934448,13934455
1365,13934484,13934493
1366,13934520,13934521
1367,13934556,13934560
1368,13934592,13934601
1369,13934628,13934627
1370,13934664,13934673
1371,13934700,13934707
1372,13934736,13934738
1373,13934772,13934782
1374,13934808,13934814
1375,13934844,13934851
1376,13934880,13934892
1377,13934916,13934919
1378,13934952,13934951
1379,13934988,13934989
1380,13935024,13935023
1381,13935060,13935069
1382,13935096,13935098
1383,13935132,13935133
1384,13935168,13935168
1385,13935204,13935213
1386,13935240,13935245
1387,13935276,13935283
1388,13935312,13935317
1389,13935348,13935348
1390,13935384,13935384
1391,13935420,13935429
1392,13935456,13935458
1393,13935492,13935499
1394,13935528,13935527
1395,13935564,13935566
1396,13935600,13935601
1397,13935636,13935636
1398,13935672,13935678
1399,13935708,13935716
1400,13935744,13935746
1401,13935780,13935794
1402,13935816,13935819
1403,13935852,13935848
1404,13935888,13935894
1405,13935924,13935922
1406,13935960,13935962
1407,13935996,13936001
1408,13936032,13936041
1409,13936068,13936074
1410,13936104,13936104
1411,13936140,13936150
1412,13936176,13936181
1413,13936212,13936222
1414,13936248,13936258
1415,13936284,13936288
1416,13936320,13936320
1417,13936356,13936363
1418,13936392,13936396
1419,13936428,13936431
1420,13936464,13936468
1421,13936500,13936500
1422,13936536,13936535
1423,13936572,13936573
1424,13936608,13936612
1425,13936644,13936646
1426,13936680,13936687
1427,13936716,13936723
1428,13936752,13936758
1429,13936788,13936787
1430,13936824,13936821
1431,13936860,13936860
1432,13936896,13936895
1433,13936932,13936939
1434,13936968,13936975
1435,13937004,13937000
1436,13937040,13937041
1437,13937076,13937079
1438,13937112,13937112
1439,13937148,13937150
1440,13937184,13937184
1441,13937220,13937221
1442,13937256,13937259
1443,13937292,13937297
1444,13937328,13937328
1445,13937364,13937371
1446,13937400,13937400
1447,13937436,13937438
1448,13937472,13937474
1449,13937508,13937508
1450,13937544,13937550
1451,13937580,13937580
1452,13937616,13937616
1453,13937652,13937664
1454,13937688,13937690
1455,13937724,13937725
1456,13937760,13937753
1457,13937796,13937798
1458,13937832,13937843
1459,13937868,13937870
1460,13937904,13937906
1461,13937940,13937947
1462,13937976,13937984
1463,13938012,13938021
1464,13938048,13938055
1465,13938084,13938086
1466,13938120,13938120
1467,13938156,13938162
1468,13938192,13938198
1469,13938228,13938234
1470,13938264,13938264
1471,13938300,13938301
1472,13938336,13938347
1473,13938372,13938374
1474,13938408,13938414
1475,13938444,13938447
1476,13938480,13938476
1477,13938516,13938522
1478,13938552,13938551
1479,13938588,13938599
1480,13938624,13938625
1481,13938660,13938660
1482,13938696,13938698
1483,13938732,13938735
1484,13938768,13938769
1485,13938804,13938806
1486,13938840,13938849
1487,13938876,13938880
1488,13938912,13938919
1489,13938948,13938952
1490,13938984,13938990
1491,13939020,13939020
1492,13939056,13939067
1493,13939092,13939092
1494,13939128,13939124
1495,13939164,13939162
1496,13939200,13939199
1497,13939236,13939238
1498,13939272,13939284
1499,13939308,13939306
1500,13939344,13939351
1501,13939380,13939380
1502,13939416,13939426
1503,13939452,13939458
1504,13939488,13939500
1505,13939524,13939526
1506,13939560,13939567
1507,13939596,13939604
1508,13939632,13939633
1509,13939668,13939671
1510,13939704,13939704
1511,13939740,13939740
1512,13939776,13939776
1513,13939812,13939810
1514,13939848,13939855
1515,13939884,13939887
1516,13939920,13939920
1517,13939956,13939959
1518,13939992,13939997
1519,13940028,13940030
1520,13940064,13940072
1521,13940100,13940102
1522,13940136,13940140
1523,13940172,13940186
1524,13940208,13940208
1525,13940244,13940247
1526,13940280,13940285
1527,13940316,13940314
1528,13940352,13940353
1529,13940388,13940395
1530,13940424,13940435
1531,13940460,13940460
1532,13940496,13940502
1533,13940532,13940534
1534,13940568,13940569
1535,13940604,13940602
1536,13940640,13940645
1537,13940676,13940670
1538,13940712,13940718
1539,13940748,13940752
1540,13940784,13940789
1541,13940820,13940822
1542,13940856,13940854
1543,13940892,13940889
1544,13940928,13940932
1545,13940964,13940970
1546,13941000,13941004
1547,13941036,13941036
1548,13941072,13941080
1549,13941108,13941123
1550,13941144,13941145
1551,13941180,13941180
1552,13941216,13941217
1553,13941252,13941264
1554,13941288,13941288
1555,13941324,13941325
1556,13941360,13941363
1557,13941396,13941398
1558,13941432,13941439
1559,13941468,13941469
1560,13941504,13941502
1561,13941540,13941544
1562,13941576,13941580
1563,13941612,13941625
1564,13941648,13941657
1565,13941684,13941696
1566,13941720,13941724
1567,13941756,13941762
1568,13941792,13941798
1569,13941828,13941832
1570,13941864,13941860
1571,13941900,13941906
1572,13941936,13941941
1573,13941972,13941984
1574,13942008,13942017
1575,13942044,13942045
1576,13942080,13942085
1577,13942116,13942115
1578,13942152,13942161
1579,13942188,13942191
1580,13942224,13942222
1581,13942260,13942254
1582,13942296,13942303
1583,13942332,13942338
1584,13942368,13942368
1585,13942404,13942419
1586,13942440,13942441
1587,13942476,13942487
1588,13942512,13942512
1589,13942548,13942553
1590,13942584,13942585
1591,13942620,13942634
1592,13942656,13942664
1593,13942692,13942697
1594,13942728,13942733
1595,13942764,13942768
1596,13942800,13942804
1597,13942836,13942834
1598,13942872,13942878
1599,13942908,13942918
1600,13942944,13942944
1601,13942980,13942978
1602,13943016,13943013
1603,13943052,13943052
1604,13943088,13943096
1605,13943124,13943130
1606,13943160,13943158
1607,13943196,13943207
1608,13943232,13943234
1609,13943268,13943275
1610,13943304,13943306
1611,13943340,13943339
1612,13943376,13943380
1613,13943412,13943413
1614,13943448,13943453
1615,13943484,13943488
1616,13943520,13943519
1617,13943556,13943562
1618,13943592,13943593
1619,13943628,13943634
1620,13943664,13943672
1621,13943700,13943706
1622,13943736,13943744
1623,13943772,13943784
1624,13943808,13943810
1625,13943844,13943844
1626,13943880,13943879
1627,13943916,13943925
1628,13943952,13943952
1629,13943988,13943995
1630,13944024,13944035
1631,13944060,13944060
1632,13944096,13944107
1633,13944132,13944131
1634,13944168,13944175
1635,13944204,13944208
1636,13944240,13944237
1637,13944276,13944279
1638,13944312,13944323
1639,13944348,13944350
1640,13944384,13944382
1641,13944420,13944428
1642,13944456,13944464
1643,13944492,13944491
1644,13944528,13944532
1645,13944564,13944562
1646,13944600,13944597
1647,13944636,13944643
1648,13944672,13944679
1649,13944708,13944719
1650,13944744,13944751
1651,13944780,13944782
1652,13944816,13944825
1653,13944852,13944852
1654,13944888,13944889
1655,13944924,13944928
1656,13944960,13944961
1657,13944996,13944999
1658,13945032,13945032
1659,13945068,13945076
1660,13945104,13945115
1661,13945140,13945149
1662,13945176,13945189
1663,13945212,13945220
1664,13945248,13945256
1665,13945284,13945282
1666,13945320,13945324
1667,13945356,13945353
1668,13945392,13945401
1669,13945428,13945433
1670,13945464,13945467
1671,13945500,13945501
1672,13945536,13945536
1673,13945572,13945575
1674,13945608,13945610
1675,13945644,13945649
1676,13945680,13945678
1677,13945716,13945717
1678,13945752,13945763
1679,13945788,13945783
1680,13945824,13945825
1681,13945860,13945858
1682,13945896,13945901
1683,13945932,13945939
1684,13945968,13945970
1685,13946004,13946004
1686,13946040,13946042
1687,13946076,13946084
1688,13946112,13946112
1689,13946148,13946150
1690,13946184,13946193
1691,13946220,13946219
1692,13946256,13946254
1693,13946292,13946299
1694,13946328,13946338
1695,13946364,13946371
1696,13946400,13946415
1697,13946436,13946435
1698,13946472,13946472
1699,13946508,13946513
1700,13946544,13946537
1701,13946580,13946581
1702,13946616,13946630
1703,13946652,13946662
1704,13946688,13946687
1705,13946724,13946738
1706,13946760,13946771
1707,13946796,13946801
1708,13946832,13946833
1709,13946868,13946875
1710,13946904,13946915
1711,13946940,13946944
1712,13946976,13946976
1713,13947012,13947018
1714,13947048,13947054
1715,13947084,13947081
1716,13947120,13947118
1717,13947156,13947155
1718,13947192,13947199
1719,13947228,13947227
1720,13947264,13947266
1721,13947300,13947305
1722,13947336,13947335
1723,13947372,13947371
1724,13947408,13947408
1725,13947444,13947446
1726,13947480,13947479
1727,13947516,13947528
1728,13947552,13947558
1729,13947588,13947597
1730,13947624,13947623
1731,13947660,13947659
1732,13947696,13947694
1733,13947732,13947732
1734,13947768,13947775
1735,13947804,13947813
1736,13947840,13947849
1737,13947876,13947884
1738,13947912,13947906
1739,13947948,13947949
1740,13947984,13947989
1741,13948020,13948027
1742,13948056,13948058
1743,13948092,13948097
1744,13948128,13948131
1745,13948164,13948166
1746,13948200,13948206
1747,13948236,13948236
1748,13948272,13948272
1749,13948308,13948313
1750,13948344,13948349
1751,13948380,13948384
1752,13948416,13948423
1753,13948452,13948453
1754,13948488,13948493
1755,13948524,13948533
1756,13948560,13948560
1757,13948596,13948598
1758,13948632,13948642
1759,13948668,13948670
1760,13948704,13948711
1761,13948740,13948740
1762,13948776,13948776
1763,13948812,13948810
1764,13948848,13948846
1765,13948884,13948893
1766,13948920,13948923
1767,13948956,13948956
1768,13948992,13949000
1769,13949028,13949032
1770,13949064,13949070
1771,13949100,13949104
1772,13949136,13949143
1773,13949172,13949169
1774,13949208,13949205
1775,13949244,13949245
1776,13949280,13949284
1777,13949316,13949320
1778,13949352,13949352
1779,13949388,13949394
1780,13949424,13949429
1781,13949460,13949463
1782,13949496,13949499
1783,13949532,13949542
1784,13949568,13949570
1785,13949604,13949602
1786,13949640,13949639
1787,13949676,13949684
1788,13949712,13949714
1789,13949748,13949753
1790,13949784,13949789
1791,13949820,13949823
1792,13949856,13949856
1793,13949892,13949895
1794,13949928,13949935
1795,13949964,13949964
1796,13950000,13950004
1797,13950036,13950040
1798,13950072,13950070
1799,13950108,13950110
1800,13950144,13950149
1801,13950180,13950184
1802,13950216,13950216
1803,13950252,13950262
1804,13950288,13950288
1805,13950324,13950332
1806,13950360,13950366
1807,13950396,13950400
1808,13950432,13950442
1809,13950468,13950484
1810,13950504,13950512
1811,13950540,13950546
1812,13950576,13950581
1813,13950612,13950616
1814,13950648,13950646
1815,13950684,13950692
1816,13950720,13950720
1817,13950756,13950749
1818,13950792,13950796
1819,13950828,13950830
1820,13950864,13950861
1821,13950900,13950908
1822,13950936,13950941
1823,13950972,13950981
1824,13951008,13951010
1825,13951044,13951046
1826,13951080,13951085
1827,13951116,13951124
1828,13951152,13951157
1829,13951188,13951200
1830,13951224,13951226
1831,13951260,13951262
1832,13951296,13951296
1833,13951332,13951332
1834,13951368,13951367
1835,13951404,13951401
1836,13951440,13951442
1837,13951476,13951482
1838,13951512,13951523
1839,13951548,13951551
1840,13951584,13951580
1841,13951620,13951628
1842,13951656,13951656
1843,13951692,13951699
1844,13951728,13951732
1845,13951764,13951765
1846,13951800,13951802
1847,13951836,13951837
1848,13951872,13951879
1849,13951908,13951908
1850,13951944,13951946
1851,13951980,13951980
1852,13952016,13952016
1853,13952052,13952059
1854,13952088,13952097
1855,13952124,13952126
1856,13952160,13952164
1857,13952196,13952204
1858,13952232,13952239
1859,13952268,13952269
1860,13952304,13952312
1861,13952340,13952344
1862,13952376,13952374
1863,13952412,13952414
1864,13952448,13952448
1865,13952484,13952490
1866,13952520,13952527
1867,13952556,13952564
1868,13952592,13952594
1869,13952628,13952629
1870,13952664,13952666
1871,13952700,13952704
1872,13952736,13952736
1873,13952772,13952777
1874,13952808,13952816
1875,13952844,13952840
1876,13952880,13952888
1877,13952916,13952924
1878,13952952,13952950
1879,13952988,13953013
1880,13953024,13953032
1881,13953060,13953065
1882,13953096,13953093
1883,13953132,13953136
1884,13953168,13953172
1885,13953204,13953210
1886,13953240,13953241
1887,13953276,13953275
1888,13953312,13953311
1889,13953348,13953353
1890,13953384,13953384
1891,13953420,13953425
1892,13953456,13953468
1893,13953492,13953488
1894,13953528,13953530
1895,13953564,13953578
1896,13953600,13953606
1897,13953636,13953648
1898,13953672,13953676
1899,13953708,13953719
1900,13953744,13953753
1901,13953780,13953789
1902,13953816,13953815
1903,13953852,13953862
1904,13953888,13953892
1905,13953924,13953925
1906,13953960,13953968
1907,13953996,13953997
1908,13954032,13954031
1909,13954068,13954072
1910,13954104,13954113
1911,13954140,13954142
1912,13954176,13954183
1913,13954212,13954223
1914,13954248,13954251
1915,13954284,13954287
1916,13954320,13954320
1917,13954356,13954357
1918,13954392,13954395
1919,13954428,13954420
1920,13954464,13954468
1921,13954500,13954513
1922,13954536,13954540
1923,13954572,13954576
1924,13954608,13954608
1925,13954644,13954651
1926,13954680,13954682
1927,13954716,13954729
1928,13954752,13954758
1929,13954788,13954794
1930,13954824,13954829
1931,13954860,13954862
1932,13954896,13954888
1933,13954932,13954933
1934,13954968,13954975
1935,13955004,13954999
1936,13955040,13955046
1937,13955076,13955082
1938,13955112,13955118
1939,13955148,13955152
1940,13955184,13955189
1941,13955220,13955222
1942,13955256,13955265
1943,13955292,13955290
1944,13955328,13955327
1945,13955364,13955364
1946,13955400,13955400
1947,13955436,13955443
1948,13955472,13955474
1949,13955508,13955516
1950,13955544,13955542
1951,13955580,13955581
1952,13955616,13955616
1953,13955652,13955656
1954,13955688,13955692
1955,13955724,13955729
1956,13955760,13955760
1957,13955796,13955806
1958,13955832,13955834
1959,13955868,13955875
1960,13955904,13955916
1961,13955940,13955950
1962,13955976,13955974
1963,13956012,13956024
1964,13956048,13956051
1965,13956084,13956091
1966,13956120,13956124
1967,13956156,13956159
1968,13956192,13956196
1969,13956228,13956234
1970,13956264,13956272
1971,13956300,13956300
1972,13956336,13956332
1973,13956372,13956373
1974,13956408,13956406
1975,13956444,13956444
1976,13956480,13956489
1977,13956516,13956522
1978,13956552,13956552
1979,13956588,13956588
1980,13956624,13956624
1981,13956660,13956661
1982,13956696,13956698
1983,13956732,13956736
1984,13956768,13956776
1985,13956804,13956806
1986,13956840,13956835
1987,13956876,13956879
1988,13956912,13956914
1989,13956948,13956949
1990,13956984,13956991
1991,13957020,13957015
1992,13957056,13957055
1993,13957092,13957092
1994,13957128,13957139
1995,13957164,13957164
1996,13957200,13957201
1997,13957236,13957241
1998,13957272,13957276
1999,13957308,13957301
2000,13957344,13957348
2001,13957380,13957381
2002,13957416,13957421
2003,13957452,13957460
2004,13957488,13957492
2005,13957524,13957524
2006,13957560,13957552
2007,13957596,13957600
2008,13957632,13957638
2009,13957668,13957673
2010,13957704,13957700
2011,13957740,13957740
2012,13957776,13957772
2013,13957812,13957816
2014,13957848,13957848
2015,13957884,13957889
2016,13957920,13957920
2017,13957956,13957953
2018,13957992,13957989
2019,13958028,13958034
2020,13958064,13958070
2021,13958100,13958101
2022,13958136,13958133
2023,13958172,13958172
2024,13958208,13958213
2025,13958244,13958245
2026,13958280,13958280
2027,13958316,13958323
2028,13958352,13958356
2029,13958388,13958388
2030,13958424,13958420
2031,13958460,13958471
2032,13958496,13958502
2033,13958532,13958532
2034,13958568,13958572
2035,13958604,13958606
2036,13958640,13958637
2037,13958676,13958679
2038,13958712,13958713
2039,13958748,13958752
2040,13958784,13958783
2041,13958820,13958825
2042,13958856,13958860
2043,13958892,13958898
2044,13958928,13958928
2045,13958964,13958974
2046,13959000,13959002
2047,13959036,13959050
2048,13959072,13959077
2049,13959108,13959112
2050,13959144,13959144
2051,13959180,13959189
2052,13959216,13959229
2053,13959252,13959258
2054,13959288,13959290
2055,13959324,13959328
2056,13959360,13959371
2057,13959396,13959398
2058,13959432,13959436
2059,13959468,13959469
2060,13959504,13959511
2061,13959540,13959545
2062,13959576,13959581
2063,13959612,13959617
2064,13959648,13959650
2065,13959684,13959689
2066,13959720,13959722
2067,13959756,13959753
2068,13959792,13959800
2069,13959828,13959828
2070,13959864,13959872
2071,13959900,13959905
2072,13959936,13959943
2073,13959972,13959975
2074,13960008,13960002
2075,13960044,13960046
2076,13960080,13960077
2077,13960116,13960125
2078,13960152,13960158
2079,13960188,13960183
2080,13960224,13960230
2081,13960260,13960263
2082,13960296,13960288
2083,13960332,13960332
2084,13960368,13960368
2085,13960404,13960409
2086,13960440,13960444
2087,13960476,13960470
2088,13960512,13960520
2089,13960548,13960548
2090,13960584,13960589
2091,13960620,13960620
2092,13960656,13960663
2093,13960692,13960695
2094,13960728,13960727
2095,13960764,13960762
2096,13960800,13960807
2097,13960836,13960842
2098,13960872,13960873
2099,13960908,13960914
2100,13960944,13960954
2101,13960980,13960983
2102,13961016,13961014
2103,13961052,13961061
2104,13961088,13961089
2105,13961124,13961126
2106,13961160,13961157
2107,13961196,13961202
2108,13961232,13961237
2109,13961268,13961268
2110,13961304,13961309
2111,13961340,13961342
2112,13961376,13961376
2113,13961412,13961408
2114,13961448,13961456
2115,13961484,13961488
2116,13961520,13961532
2117,13961556,13961565
2118,13961592,13961593
2119,13961628,13961635
2120,13961664,13961664
2121,13961700,13961704
2122,13961736,13961748
2123,13961772,13961777
2124,13961808,13961814
2125,13961844,13961844
2126,13961880,13961882
2127,13961916,13961919
2128,13961952,13961958
2129,13961988,13961988
2130,13962024,13962024
2131,13962060,13962073
2132,13962096,13962108
2133,13962132,13962140
2134,13962168,13962169
2135,13962204,13962204
2136,13962240,13962242
2137,13962276,13962286
2138,13962312,13962320
2139,13962348,13962355
2140,13962384,13962390
2141,13962420,13962430
2142,13962456,13962459
2143,13962492,13962499
2144,13962528,13962525
2145,13962564,13962563
2146,13962600,13962602
2147,13962636,13962643
2148,13962672,13962674
2149,13962708,13962715
2150,13962744,13962751
2151,13962780,13962788
2152,13962816,13962818
2153,13962852,13962860
2154,13962888,13962890
2155,13962924,13962930
2156,13962960,13962953
2157,13962996,13963002
2158,13963032,13963036
2159,13963068,13963075
2160,13963104,13963107
2161,13963140,13963147
2162,13963176,13963183
2163,13963212,13963212
2164,13963248,13963250
2165,13963284,13963277
2166,13963320,13963324
2167,13963356,13963358
2168,13963392,13963401
2169,13963428,13963433
2170,13963464,13963466
2171,13963500,13963498
2172,13963536,13963543
2173,13963572,13963574
2174,13963608,13963611
2175,13963644,13963646
2176,13963680,13963680
2177,13963716,13963721
2178,13963752,13963761
2179,13963788,13963788
2180,13963824,13963828
2181,13963860,13963866
2182,13963896,13963898
2183,13963932,13963941
2184,13963968,13963975
2185,13964004,13964008
2186,13964040,13964043
2187,13964076,13964076
2188,13964112,13964111
2189,13964148,13964155
2190,13964184,13964186
2191,13964220,13964227
2192,13964256,13964255
2193,13964292,13964293
2194,13964328,13964341
2195,13964364,13964373
2196,13964400,13964404
2197,13964436,13964445
2198,13964472,13964478
2199,13964508,13964517
2200,13964544,13964546
2201,13964580,13964574
2202,13964616,13964618
2203,13964652,13964655
2204,13964688,13964691
2205,13964724,13964733
2206,13964760,13964760
2207,13964796,13964801
2208,13964832,13964831
2209,13964868,13964877
2210,13964904,13964903
2211,13964940,13964951
2212,13964976,13964983
2213,13965012,13965010
2214,13965048,13965055
2215,13965084,13965096
2216,13965120,13965123
2217,13965156,13965164
2218,13965192,13965196
2219,13965228,13965233
2220,13965264,13965272
2221,13965300,13965312
2222,13965336,13965352
2223,13965372,13965370
2224,13965408,13965408
2225,13965444,13965447
2226,13965480,13965485
2227,13965516,13965517
2228,13965552,13965562
2229,13965588,13965587
2230,13965624,13965620
2231,13965660,13965665
2232,13965696,13965692
2233,13965732,13965738
2234,13965768,13965771
2235,13965804,13965800
2236,13965840,13965841
2237,13965876,13965881
2238,13965912,13965921
2239,13965948,13965956
2240,13965984,13965985
2241,13966020,13966023
2242,13966056,13966056
2243,13966092,13966106
2244,13966128,13966130
2245,13966164,13966172
2246,13966200,13966209
2247,13966236,13966236
2248,13966272,13966278
2249,13966308,13966316
2250,13966344,13966355
2251,13966380,13966387
2252,13966416,13966429
2253,13966452,13966462
2254,13966488,13966489
2255,13966524,13966531
2256,13966560,13966559
2257,13966596,13966591
2258,13966632,13966645
2259,13966668,13966673
2260,13966704,13966706
2261,13966740,13966745
2262,13966776,13966784
2263,13966812,13966809
2264,13966848,13966857
2265,13966884,13966889
2266,13966920,13966926
2267,13966956,13966964
2268,13966992,13966997
2269,13967028,13967028
2270,13967064,13967064
2271,13967100,13967111
2272,13967136,13967141
2273,13967172,13967174
2274,13967208,13967208
2275,13967244,13967251
2276,13967280,13967291
2277,13967316,13967323
2278,13967352,13967355
2279,13967388,13967390
2280,13967424,13967439
2281,13967460,13967451
2282,13967496,13967496
2283,13967532,13967534
2284,13967568,13967567
2285,13967604,13967608
2286,13967640,13967651
2287,13967676,13967681
2288,13967712,13967709
2289,13967748,13967745
2290,13967784,13967786
2291,13967820,13967827
2292,13967856,13967864
2293,13967892,13967892
2294,13967928,13967935
2295,13967964,13967964
2296,13968000,13967994
2297,13968036,13968042
2298,13968072,13968074
2299,13968108,13968117
2300,13968144,13968142
2301,13968180,13968185
2302,13968216,13968220
2303,13968252,13968252
2304,13968288,13968286
2305,13968324,13968330
2306,13968360,13968363
2307,13968396,13968407
2308,13968432,13968432
2309,13968468,13968476
2310,13968504,13968498
2311,13968540,13968549
2312,13968576,13968576
2313,13968612,13968616
2314,13968648,13968654
2315,13968684,13968689
2316,13968720,13968720
2317,13968756,13968763
2318,13968792,13968798
2319,13968828,13968832
2320,13968864,13968869
2321,13968900,13968900
2322,13968936,13968939
2323,13968972,13968975
2324,13969008,13969005
2325,13969044,13969045
2326,13969080,13969087
2327,13969116,13969119
2328,13969152,13969156
2329,13969188,13969186
2330,13969224,13969232
2331,13969260,13969260
2332,13969296,13969298
2333,13969332,13969330
2334,13969368,13969373
2335,13969404,13969407
2336,13969440,13969439
2337,13969476,13969484
2338,13969512,13969516
2339,13969548,13969550
2340,13969584,13969593
2341,13969620,13969621
2342,13969656,13969656
2343,13969692,13969706
2344,13969728,13969732
2345,13969764,13969773
2346,13969800,13969808
2347,13969836,13969833
2348,13969872,13969874
2349,13969908,13969912
2350,13969944,13969944
2351,13969980,13969985
2352,13970016,13970025
2353,13970052,13970053
2354,13970088,13970091
2355,13970124,13970127
2356,13970160,13970164
2357,13970196,13970197
2358,13970232,13970239
2359,13970268,13970265
2360,13970304,13970304
2361,13970340,13970339
2362,13970376,13970380
2363,13970412,13970419
2364,13970448,13970456
2365,13970484,13970493
2366,13970520,13970518
2367,13970556,13970559
2368,13970592,13970600
2369,13970628,13970631
2370,13970664,13970670
2371,13970700,13970707
2372,13970736,13970739
2373,13970772,13970773
2374,13970808,13970809
2375,13970844,13970854
2376,13970880,13970884
2377,13970916,13970917
2378,13970952,13970952
2379,13970988,13970997
2380,13971024,13971023
2381,13971060,13971066
2382,13971096,13971110
2383,13971132,13971136
2384,13971168,13971167
2385,13971204,13971200
2386,13971240,13971248
2387,13971276,13971275
2388,13971312,13971317
2389,13971348,13971360
2390,13971384,13971390
2391,13971420,13971423
2392,13971456,13971459
2393,13971492,13971500
2394,13971528,13971528
2395,13971564,13971566
2396,13971600,13971608
2397,13971636,13971646
2398,13971672,13971673
2399,13971708,13971717
2400,13971744,13971749
2401,13971780,13971777
2402,13971816,13971820
2403,13971852,13971856
2404,13971888,13971891
2405,13971924,13971928
2406,13971960,13971972
2407,13971996,13971999
2408,13972032,13972038
2409,13972068,13972080
2410,13972104,13972105
2411,13972140,13972136
2412,13972176,13972174
2413,13972212,13972209
2414,13972248,13972256
2415,13972284,13972295
2416,13972320,13972322
2417,13972356,13972368
2418,13972392,13972394
2419,13972428,13972435
2420,13972464,13972470
2421,13972500,13972500
2422,13972536,13972539
2423,13972572,13972579
2424,13972608,13972606
2425,13972644,13972647
2426,13972680,13972680
2427,13972716,13972716
2428,13972752,13972759
2429,13972788,13972788
2430,13972824,13972834
2431,13972860,13972865
2432,13972896,13972896
2433,13972932,13972930
2434,13972968,13972975
2435,13973004,13973009
2436,13973040,13973039
2437,13973076,13973082
2438,13973112,13973114
2439,13973148,13973159
2440,13973184,13973190
2441,13973220,13973220
2442,13973256,13973259
2443,13973292,13973303
2444,13973328,13973338
2445,13973364,13973365
2446,13973400,13973397
2447,13973436,13973445
2448,13973472,13973472
2449,13973508,13973522
2450,13973544,13973542
2451,13973580,13973581
2452,13973616,13973627
2453,13973652,13973657
2454,13973688,13973697
2455,13973724,13973734
2456,13973760,13973755
2457,13973796,13973796
2458,13973832,13973839
2459,13973868,13973874
2460,13973904,13973905
2461,13973940,13973939
2462,13973976,13973980
2463,13974012,13974019
2464,13974048,13974055
2465,13974084,13974083
2466,13974120,13974121
2467,13974156,13974165
2468,13974192,13974200
2469,13974228,13974234
2470,13974264,13974265
2471,13974300,13974308
2472,13974336,13974338
2473,13974372,13974367
2474,13974408,13974405
2475,13974444,13974439
2476,13974480,13974484
2477,13974516,13974524
2478,13974552,13974558
2479,13974588,13974593
2480,13974624,13974623
2481,13974660,13974667
2482,13974696,13974695
2483,13974732,13974732
2484,13974768,13974775
2485,13974804,13974810
2486,13974840,13974838
2487,13974876,13974879
2488,13974912,13974913
2489,13974948,13974950
2490,13974984,13974984
2491,13975020,13975021
2492,13975056,13975058
2493,13975092,13975101
2494,13975128,13975138
2495,13975164,13975167
2496,13975200,13975206
2497,13975236,13975243
2498,13975272,13975272
2499,13975308,13975315
2500,13975344,13975348
2501,13975380,13975378
2502,13975416,13975421
2503,13975452,13975456
2504,13975488,13975489
2505,13975524,13975523
2506,13975560,13975560
2507,13975596,13975596
2508,13975632,13975650
2509,13975668,13975667
2510,13975704,13975706
2511,13975740,13975745
2512,13975776,13975784
2513,13975812,13975812
2514,13975848,13975844
2515,13975884,13975886
2516,13975920,13975915
2517,13975956,13975952
2518,13975992,13976001
2519,13976028,13976032
2520,13976064,13976075
2521,13976100,13976098
2522,13976136,13976137
2523,13976172,13976178
2524,13976208,13976217
2525,13976244,13976249
2526,13976280,13976282
2527,13976316,13976315
2528,13976352,13976358
2529,13976388,13976384
2530,13976424,13976431
2531,13976460,13976465
2532,13976496,13976501
2533,13976532,13976536
2534,13976568,13976581
2535,13976604,13976614
2536,13976640,13976651
2537,13976676,13976676
2538,13976712,13976718
2539,13976748,13976747
2540,13976784,13976788
2541,13976820,13976824
2542,13976856,13976861
2543,13976892,13976899
2544,13976928,13976935
2545,13976964,13976968
2546,13977000,13977007
2547,13977036,13977036
2548,13977072,13977079
2549,13977108,13977119
2550,13977144,13977144
2551,13977180,13977188
2552,13977216,13977217
2553,13977252,13977259
2554,13977288,13977288
2555,13977324,13977332
2556,13977360,13977361
2557,13977396,13977405
2558,13977432,13977437
2559,13977468,13977472
2560,13977504,13977510
2561,13977540,13977540
2562,13977576,13977576
2563,13977612,13977615
2564,13977648,13977653
2565,13977684,13977687
2566,13977720,13977723
2567,13977756,13977756
2568,13977792,13977799
2569,13977828,13977832
2570,13977864,13977865
2571,13977900,13977904
2572,13977936,13977943
2573,13977972,13977976
2574,13978008,13978014
2575,13978044,13978053
2576,13978080,13978088
2577,13978116,13978120
2578,13978152,13978144
2579,13978188,13978194
2580,13978224,13978220
2581,13978260,13978262
2582,13978296,13978298
2583,13978332,13978340
2584,13978368,13978373
2585,13978404,13978405
2586,13978440,13978443
2587,13978476,13978483
2588,13978512,13978509
2589,13978548,13978561
2590,13978584,13978584
2591,13978620,13978620
2592,13978656,13978655
2593,13978692,13978706
2594,13978728,13978727
2595,13978764,13978768
2596,13978800,13978797
2597,13978836,13978844
2598,13978872,13978873
2599,13978908,13978909
2600,13978944,13978944
2601,13978980,13978985
2602,13979016,13979023
2603,13979052,13979060
2604,13979088,13979093
2605,13979124,13979123
2606,13979160,13979164
2607,13979196,13979193
2608,13979232,13979231
2609,13979268,13979272
2610,13979304,13979307
2611,13979340,13979342
2612,13979376,13979376
2613,13979412,13979409
2614,13979448,13979448
2615,13979484,13979487
2616,13979520,13979520
2617,13979556,13979560
2618,13979592,13979593
2619,13979628,13979629
2620,13979664,13979667
2621,13979700,13979698
2622,13979736,13979736
2623,13979772,13979770
2624,13979808,13979820
2625,13979844,13979850
2626,13979880,13979884
2627,13979916,13979908
2628,13979952,13979952
2629,13979988,13979999
2630,13980024,13980028
2631,13980060,13980060
2632,13980096,13980102
2633,13980132,13980146
