,date,Error
1362,12672936,12672929
1363,12672972,12672972
1364,12673008,12672998
1365,12673044,12673038
1366,12673080,12673074
1367,12673116,12673114
1368,12673152,12673151
1369,12673188,12673188
1370,12673224,12673224
1371,12673260,12673258
1372,12673296,12673294
1373,12673332,12673335
1374,12673368,12673362
1375,12673404,12673404
1376,12673440,12673427
1377,12673476,12673475
1378,12673512,12673506
1379,12673548,12673545
1380,12673584,12673585
1381,12673620,12673617
1382,12673656,12673656
1383,12673692,12673695
1384,12673728,12673726
1385,12673764,12673765
1386,12673800,12673795
1387,12673836,12673832
1388,12673872,12673866
1389,12673908,12673909
1390,12673944,12673943
1391,12673980,12673974
1392,12674016,12674013
1393,12674052,12674053
1394,12674088,12674084
1395,12674124,12674116
1396,12674160,12674157
1397,12674196,12674183
1398,12674232,12674232
1399,12674268,12674262
1400,12674304,12674298
1401,12674340,12674340
1402,12674376,12674366
1403,12674412,12674417
1404,12674448,12674442
1405,12674484,12674478
1406,12674520,12674521
1407,12674556,12674556
1408,12674592,12674600
1409,12674628,12674623
1410,12674664,12674660
1411,12674700,12674689
1412,12674736,12674731
1413,12674772,12674765
1414,12674808,12674802
1415,12674844,12674832
1416,12674880,12674884
1417,12674916,12674905
1418,12674952,12674934
1419,12674988,12674979
1420,12675024,12675017
1421,12675060,12675051
1422,12675096,12675097
1423,12675132,12675128
1424,12675168,12675165
1425,12675204,12675204
1426,12675240,12675238
1427,12675276,12675276
1428,12675312,12675303
1429,12675348,12675342
1430,12675384,12675384
1431,12675420,12675404
1432,12675456,12675446
1433,12675492,12675491
1434,12675528,12675522
1435,12675564,12675564
1436,12675600,12675600
1437,12675636,12675627
1438,12675672,12675671
1439,12675708,12675710
1440,12675744,12675741
1441,12675780,12675772
1442,12675816,12675816
1443,12675852,12675852
1444,12675888,12675887
1445,12675924,12675924
1446,12675960,12675942
1447,12675996,12675996
1448,12676032,12676037
1449,12676068,12676067
1450,12676104,12676101
1451,12676140,12676140
1452,12676176,12676174
1453,12676212,12676212
1454,12676248,12676245
1455,12676284,12676277
1456,12676320,12676311
1457,12676356,12676348
1458,12676392,12676382
1459,12676428,12676419
1460,12676464,12676468
1461,12676500,12676500
1462,12676536,12676529
1463,12676572,12676567
1464,12676608,12676605
1465,12676644,12676637
1466,12676680,12676677
1467,12676716,12676716
1468,12676752,12676748
1469,12676788,12676786
1470,12676824,12676824
1471,12676860,12676855
1472,12676896,12676894
1473,12676932,12676927
1474,12676968,12676964
1475,12677004,12676999
1476,12677040,12677034
1477,12677076,12677073
1478,12677112,12677111
1479,12677148,12677145
1480,12677184,12677183
1481,12677220,12677213
1482,12677256,12677246
1483,12677292,12677291
1484,12677328,12677328
1485,12677364,12677361
1486,12677400,12677402
1487,12677436,12677436
1488,12677472,12677481
1489,12677508,12677503
1490,12677544,12677536
1491,12677580,12677573
1492,12677616,12677610
1493,12677652,12677651
1494,12677688,12677674
1495,12677724,12677726
1496,12677760,12677755
1497,12677796,12677791
1498,12677832,12677823
1499,12677868,12677864
1500,12677904,12677901
1501,12677940,12677936
1502,12677976,12677974
1503,12678012,12678006
1504,12678048,12678040
1505,12678084,12678083
1506,12678120,12678117
1507,12678156,12678153
1508,12678192,12678193
1509,12678228,12678219
1510,12678264,12678256
1511,12678300,12678302
1512,12678336,12678325
1513,12678372,12678362
1514,12678408,12678408
1515,12678444,12678442
1516,12678480,12678477
1517,12678516,12678512
1518,12678552,12678549
1519,12678588,12678584
1520,12678624,12678626
1521,12678660,12678655
1522,12678696,12678692
1523,12678732,12678736
1524,12678768,12678765
1525,12678804,12678811
1526,12678840,12678836
1527,12678876,12678878
1528,12678912,12678900
1529,12678948,12678945
1530,12678984,12678973
1531,12679020,12679020
1532,12679056,12679046
1533,12679092,12679090
1534,12679128,12679123
1535,12679164,12679155
1536,12679200,12679188
1537,12679236,12679230
1538,12679272,12679276
1539,12679308,12679303
1540,12679344,12679344
1541,12679380,12679376
1542,12679416,12679416
1543,12679452,12679439
1544,12679488,12679482
1545,12679524,12679524
1546,12679560,12679556
1547,12679596,12679592
1548,12679632,12679626
1549,12679668,12679669
1550,12679704,12679702
1551,12679740,12679737
1552,12679776,12679776
1553,12679812,12679811
1554,12679848,12679846
1555,12679884,12679887
1556,12679920,12679916
1557,12679956,12679954
1558,12679992,12679985
1559,12680028,12680025
1560,12680064,12680067
1561,12680100,12680093
1562,12680136,12680127
1563,12680172,12680172
1564,12680208,12680204
1565,12680244,12680241
1566,12680280,12680276
1567,12680316,12680313
1568,12680352,12680352
1569,12680388,12680380
1570,12680424,12680415
1571,12680460,12680457
1572,12680496,12680484
1573,12680532,12680522
1574,12680568,12680573
1575,12680604,12680604
1576,12680640,12680636
1577,12680676,12680678
1578,12680712,12680703
1579,12680748,12680743
1580,12680784,12680784
1581,12680820,12680820
1582,12680856,12680855
1583,12680892,12680876
1584,12680928,12680920
1585,12680964,12680963
1586,12681000,12680995
1587,12681036,12681044
1588,12681072,12681072
1589,12681108,12681107
1590,12681144,12681135
1591,12681180,12681176
1592,12681216,12681214
1593,12681252,12681253
1594,12681288,12681288
1595,12681324,12681325
1596,12681360,12681352
1597,12681396,12681399
1598,12681432,12681422
1599,12681468,12681462
1600,12681504,12681503
1601,12681540,12681536
1602,12681576,12681567
1603,12681612,12681604
1604,12681648,12681637
1605,12681684,12681683
1606,12681720,12681722
1607,12681756,12681752
1608,12681792,12681786
1609,12681828,12681817
1610,12681864,12681864
1611,12681900,12681907
1612,12681936,12681924
1613,12681972,12681963
1614,12682008,12682001
1615,12682044,12682038
1616,12682080,12682078
1617,12682116,12682120
1618,12682152,12682153
1619,12682188,12682187
1620,12682224,12682217
1621,12682260,12682251
1622,12682296,12682289
1623,12682332,12682335
1624,12682368,12682364
1625,12682404,12682398
1626,12682440,12682436
1627,12682476,12682476
1628,12682512,12682502
1629,12682548,12682551
1630,12682584,12682581
1631,12682620,12682615
1632,12682656,12682655
1633,12682692,12682690
1634,12682728,12682723
1635,12682764,12682759
1636,12682800,12682792
1637,12682836,12682836
1638,12682872,12682866
1639,12682908,12682900
1640,12682944,12682941
1641,12682980,12682982
1642,12683016,12683012
1643,12683052,12683045
1644,12683088,12683087
1645,12683124,12683129
1646,12683160,12683149
1647,12683196,12683194
1648,12683232,12683230
1649,12683268,12683269
1650,12683304,12683304
1651,12683340,12683336
1652,12683376,12683364
1653,12683412,12683412
1654,12683448,12683440
1655,12683484,12683476
1656,12683520,12683521
1657,12683556,12683548
1658,12683592,12683595
1659,12683628,12683626
1660,12683664,12683662
1661,12683700,12683698
1662,12683736,12683724
1663,12683772,12683760
1664,12683808,12683806
1665,12683844,12683843
1666,12683880,12683877
1667,12683916,12683908
1668,12683952,12683949
1669,12683988,12683984
1670,12684024,12684016
1671,12684060,12684061
1672,12684096,12684084
1673,12684132,12684131
1674,12684168,12684166
1675,12684204,12684205
1676,12684240,12684231
1677,12684276,12684273
1678,12684312,12684318
1679,12684348,12684348
1680,12684384,12684381
1681,12684420,12684419
1682,12684456,12684453
1683,12684492,12684498
1684,12684528,12684528
1685,12684564,12684560
1686,12684600,12684598
1687,12684636,12684631
1688,12684672,12684674
1689,12684708,12684697
1690,12684744,12684732
1691,12684780,12684783
1692,12684816,12684822
1693,12684852,12684851
1694,12684888,12684885
1695,12684924,12684924
1696,12684960,12684953
1697,12684996,12684993
1698,12685032,12685029
1699,12685068,12685068
1700,12685104,12685093
1701,12685140,12685134
1702,12685176,12685176
1703,12685212,12685205
1704,12685248,12685240
1705,12685284,12685290
1706,12685320,12685317
1707,12685356,12685350
1708,12685392,12685380
1709,12685428,12685428
1710,12685464,12685464
1711,12685500,12685495
1712,12685536,12685527
1713,12685572,12685568
1714,12685608,12685600
1715,12685644,12685636
1716,12685680,12685676
1717,12685716,12685707
1718,12685752,12685750
1719,12685788,12685788
1720,12685824,12685816
1721,12685860,12685850
1722,12685896,12685899
1723,12685932,12685924
1724,12685968,12685961
1725,12686004,12686002
1726,12686040,12686039
1727,12686076,12686071
1728,12686112,12686111
1729,12686148,12686142
1730,12686184,12686176
1731,12686220,12686223
1732,12686256,12686264
1733,12686292,12686296
1734,12686328,12686325
1735,12686364,12686369
1736,12686400,12686398
1737,12686436,12686430
1738,12686472,12686471
1739,12686508,12686504
1740,12686544,12686536
1741,12686580,12686572
1742,12686616,12686616
1743,12686652,12686639
1744,12686688,12686688
1745,12686724,12686712
1746,12686760,12686746
1747,12686796,12686783
1748,12686832,12686837
1749,12686868,12686864
1750,12686904,12686901
1751,12686940,12686943
1752,12686976,12686976
1753,12687012,12687002
1754,12687048,12687048
1755,12687084,12687081
1756,12687120,12687115
1757,12687156,12687153
1758,12687192,12687194
1759,12687228,12687220
1760,12687264,12687263
1761,12687300,12687296
1762,12687336,12687324
1763,12687372,12687364
1764,12687408,12687405
1765,12687444,12687446
1766,12687480,12687481
1767,12687516,12687515
1768,12687552,12687544
1769,12687588,12687593
1770,12687624,12687622
1771,12687660,12687651
1772,12687696,12687692
1773,12687732,12687732
1774,12687768,12687765
1775,12687804,12687804
1776,12687840,12687841
1777,12687876,12687875
1778,12687912,12687904
1779,12687948,12687945
1780,12687984,12687981
1781,12688020,12688025
1782,12688056,12688044
1783,12688092,12688088
1784,12688128,12688122
1785,12688164,12688162
1786,12688200,12688184
1787,12688236,12688237
1788,12688272,12688269
1789,12688308,12688295
1790,12688344,12688339
1791,12688380,12688380
1792,12688416,12688405
1793,12688452,12688449
1794,12688488,12688479
1795,12688524,12688518
1796,12688560,12688557
1797,12688596,12688593
1798,12688632,12688626
1799,12688668,12688666
1800,12688704,12688704
1801,12688740,12688735
1802,12688776,12688779
1803,12688812,12688815
1804,12688848,12688842
1805,12688884,12688877
1806,12688920,12688908
1807,12688956,12688952
1808,12688992,12688987
1809,12689028,12689028
1810,12689064,12689053
1811,12689100,12689095
1812,12689136,12689136
1813,12689172,12689165
1814,12689208,12689201
1815,12689244,12689233
1816,12689280,12689289
1817,12689316,12689309
1818,12689352,12689342
1819,12689388,12689380
1820,12689424,12689417
1821,12689460,12689455
1822,12689496,12689496
1823,12689532,12689527
1824,12689568,12689560
1825,12689604,12689593
1826,12689640,12689637
1827,12689676,12689673
1828,12689712,12689715
1829,12689748,12689745
1830,12689784,12689780
1831,12689820,12689811
1832,12689856,12689851
1833,12689892,12689886
1834,12689928,12689923
1835,12689964,12689956
1836,12690000,12689999
1837,12690036,12690032
1838,12690072,12690067
1839,12690108,12690096
1840,12690144,12690143
1841,12690180,12690179
1842,12690216,12690208
1843,12690252,12690252
1844,12690288,12690278
1845,12690324,12690320
1846,12690360,12690355
1847,12690396,12690386
1848,12690432,12690429
1849,12690468,12690472
1850,12690504,12690501
1851,12690540,12690534
1852,12690576,12690575
1853,12690612,12690609
1854,12690648,12690645
1855,12690684,12690678
1856,12690720,12690723
1857,12690756,12690755
1858,12690792,12690786
1859,12690828,12690824
1860,12690864,12690857
1861,12690900,12690893
1862,12690936,12690929
1863,12690972,12690963
1864,12691008,12691008
1865,12691044,12691039
1866,12691080,12691079
1867,12691116,12691109
1868,12691152,12691148
1869,12691188,12691181
1870,12691224,12691224
1871,12691260,12691255
1872,12691296,12691289
1873,12691332,12691320
1874,12691368,12691366
1875,12691404,12691397
1876,12691440,12691436
1877,12691476,12691470
1878,12691512,12691512
1879,12691548,12691547
1880,12691584,12691583
1881,12691620,12691613
1882,12691656,12691655
1883,12691692,12691696
1884,12691728,12691720
1885,12691764,12691761
1886,12691800,12691788
1887,12691836,12691838
1888,12691872,12691867
1889,12691908,12691908
1890,12691944,12691932
1891,12691980,12691984
1892,12692016,12692011
1893,12692052,12692051
1894,12692088,12692085
1895,12692124,12692119
1896,12692160,12692164
1897,12692196,12692184
1898,12692232,12692230
1899,12692268,12692268
1900,12692304,12692300
1901,12692340,12692336
1902,12692376,12692372
1903,12692412,12692402
1904,12692448,12692445
1905,12692484,12692483
1906,12692520,12692517
1907,12692556,12692551
1908,12692592,12692586
1909,12692628,12692623
1910,12692664,12692666
1911,12692700,12692686
1912,12692736,12692733
1913,12692772,12692767
1914,12692808,12692811
1915,12692844,12692841
1916,12692880,12692883
1917,12692916,12692902
1918,12692952,12692951
1919,12692988,12692986
1920,12693024,12693026
1921,12693060,12693048
1922,12693096,12693092
1923,12693132,12693129
1924,12693168,12693162
1925,12693204,12693206
1926,12693240,12693235
1927,12693276,12693282
1928,12693312,12693313
1929,12693348,12693348
1930,12693384,12693383
1931,12693420,12693411
1932,12693456,12693450
1933,12693492,12693491
1934,12693528,12693528
1935,12693564,12693566
1936,12693600,12693594
1937,12693636,12693628
1938,12693672,12693672
1939,12693708,12693700
1940,12693744,12693744
1941,12693780,12693781
1942,12693816,12693815
1943,12693852,12693847
1944,12693888,12693885
1945,12693924,12693923
1946,12693960,12693957
1947,12693996,12694002
1948,12694032,12694024
1949,12694068,12694059
1950,12694104,12694096
1951,12694140,12694134
1952,12694176,12694162
1953,12694212,12694205
1954,12694248,12694241
1955,12694284,12694281
1956,12694320,12694319
1957,12694356,12694346
1958,12694392,12694392
1959,12694428,12694433
1960,12694464,12694459
1961,12694500,12694503
1962,12694536,12694533
1963,12694572,12694577
1964,12694608,12694609
1965,12694644,12694633
1966,12694680,12694677
1967,12694716,12694717
1968,12694752,12694749
1969,12694788,12694784
1970,12694824,12694826
1971,12694860,12694853
1972,12694896,12694893
1973,12694932,12694930
1974,12694968,12694963
1975,12695004,12695000
1976,12695040,12695040
1977,12695076,12695075
1978,12695112,12695104
1979,12695148,12695139
1980,12695184,12695177
1981,12695220,12695217
1982,12695256,12695252
1983,12695292,12695284
1984,12695328,12695322
1985,12695364,12695353
1986,12695400,12695399
1987,12695436,12695432
1988,12695472,12695462
1989,12695508,12695505
1990,12695544,12695546
1991,12695580,12695573
1992,12695616,12695618
1993,12695652,12695647
1994,12695688,12695685
1995,12695724,12695721
1996,12695760,12695763
1997,12695796,12695793
1998,12695832,12695823
1999,12695868,12695858
2000,12695904,12695893
2001,12695940,12695928
2002,12695976,12695973
2003,12696012,12696004
2004,12696048,12696044
2005,12696084,12696077
2006,12696120,12696113
2007,12696156,12696150
2008,12696192,12696192
2009,12696228,12696228
2010,12696264,12696262
2011,12696300,12696292
2012,12696336,12696336
2013,12696372,12696372
2014,12696408,12696406
2015,12696444,12696437
2016,12696480,12696480
2017,12696516,12696515
2018,12696552,12696533
2019,12696588,12696588
2020,12696624,12696611
2021,12696660,12696660
2022,12696696,12696692
2023,12696732,12696733
2024,12696768,12696764
2025,12696804,12696796
2026,12696840,12696836
2027,12696876,12696877
2028,12696912,12696909
2029,12696948,12696944
2030,12696984,12696984
2031,12697020,12697018
2032,12697056,12697052
2033,12697092,12697094
2034,12697128,12697131
2035,12697164,12697164
2036,12697200,12697195
2037,12697236,12697239
2038,12697272,12697273
2039,12697308,12697308
2040,12697344,12697334
2041,12697380,12697377
2042,12697416,12697409
2043,12697452,12697448
2044,12697488,12697486
2045,12697524,12697521
2046,12697560,12697554
2047,12697596,12697598
2048,12697632,12697620
2049,12697668,12697668
2050,12697704,12697691
2051,12697740,12697738
2052,12697776,12697768
2053,12697812,12697812
2054,12697848,12697845
2055,12697884,12697882
2056,12697920,12697911
2057,12697956,12697949
2058,12697992,12697990
2059,12698028,12698027
2060,12698064,12698074
2061,12698100,12698098
2062,12698136,12698136
2063,12698172,12698161
2064,12698208,12698198
2065,12698244,12698239
2066,12698280,12698271
2067,12698316,12698319
2068,12698352,12698346
2069,12698388,12698390
2070,12698424,12698427
2071,12698460,12698457
2072,12698496,12698495
2073,12698532,12698528
2074,12698568,12698567
2075,12698604,12698603
2076,12698640,12698636
2077,12698676,12698675
2078,12698712,12698716
2079,12698748,12698748
2080,12698784,12698782
2081,12698820,12698817
2082,12698856,12698847
2083,12698892,12698883
2084,12698928,12698926
2085,12698964,12698954
2086,12699000,12698993
2087,12699036,12699038
2088,12699072,12699077
2089,12699108,12699096
2090,12699144,12699148
2091,12699180,12699175
2092,12699216,12699212
2093,12699252,12699248
2094,12699288,12699289
2095,12699324,12699312
2096,12699360,12699359
2097,12699396,12699388
2098,12699432,12699431
2099,12699468,12699471
2100,12699504,12699500
2101,12699540,12699538
2102,12699576,12699575
2103,12699612,12699605
2104,12699648,12699651
2105,12699684,12699688
2106,12699720,12699720
2107,12699756,12699753
2108,12699792,12699786
2109,12699828,12699821
2110,12699864,12699868
2111,12699900,12699903
2112,12699936,12699932
2113,12699972,12699961
2114,12700008,12699990
2115,12700044,12700035
2116,12700080,12700076
2117,12700116,12700119
2118,12700152,12700145
2119,12700188,12700187
2120,12700224,12700226
2121,12700260,12700257
2122,12700296,12700292
2123,12700332,12700322
2124,12700368,12700358
2125,12700404,12700403
2126,12700440,12700435
2127,12700476,12700473
2128,12700512,12700508
2129,12700548,12700548
2130,12700584,12700577
2131,12700620,12700615
2132,12700656,12700661
2133,12700692,12700685
2134,12700728,12700723
2135,12700764,12700758
2136,12700800,12700799
2137,12700836,12700837
2138,12700872,12700866
2139,12700908,12700902
2140,12700944,12700939
2141,12700980,12700979
2142,12701016,12701009
2143,12701052,12701047
2144,12701088,12701073
2145,12701124,12701114
2146,12701160,12701156
2147,12701196,12701196
2148,12701232,12701230
2149,12701268,12701259
2150,12701304,12701293
2151,12701340,12701337
2152,12701376,12701364
2153,12701412,12701413
2154,12701448,12701445
2155,12701484,12701472
2156,12701520,12701512
2157,12701556,12701549
2158,12701592,12701585
2159,12701628,12701617
2160,12701664,12701656
2161,12701700,12701693
2162,12701736,12701729
2163,12701772,12701773
2164,12701808,12701805
2165,12701844,12701836
2166,12701880,12701875
2167,12701916,12701908
2168,12701952,12701947
2169,12701988,12701988
2170,12702024,12702022
2171,12702060,12702067
2172,12702096,12702094
2173,12702132,12702124
2174,12702168,12702168
2175,12702204,12702205
2176,12702240,12702241
2177,12702276,12702267
2178,12702312,12702308
2179,12702348,12702349
2180,12702384,12702372
2181,12702420,12702414
2182,12702456,12702445
2183,12702492,12702484
2184,12702528,12702519
2185,12702564,12702566
2186,12702600,12702595
2187,12702636,12702628
2188,12702672,12702663
2189,12702708,12702705
2190,12702744,12702740
2191,12702780,12702782
2192,12702816,12702815
2193,12702852,12702841
2194,12702888,12702881
2195,12702924,12702925
2196,12702960,12702953
2197,12702996,12703000
2198,12703032,12703023
2199,12703068,12703067
2200,12703104,12703096
2201,12703140,12703134
2202,12703176,12703177
2203,12703212,12703208
2204,12703248,12703248
2205,12703284,12703283
2206,12703320,12703320
2207,12703356,12703348
2208,12703392,12703387
2209,12703428,12703427
2210,12703464,12703456
2211,12703500,12703504
2212,12703536,12703529
2213,12703572,12703567
2214,12703608,12703599
2215,12703644,12703630
2216,12703680,12703684
2217,12703716,12703711
2218,12703752,12703746
2219,12703788,12703784
2220,12703824,12703827
2221,12703860,12703852
2222,12703896,12703896
2223,12703932,12703926
2224,12703968,12703962
2225,12704004,12704003
2226,12704040,12704040
2227,12704076,12704070
2228,12704112,12704105
2229,12704148,12704139
2230,12704184,12704185
2231,12704220,12704214
2232,12704256,12704243
2233,12704292,12704295
2234,12704328,12704318
2235,12704364,12704364
2236,12704400,12704397
2237,12704436,12704434
2238,12704472,12704466
2239,12704508,12704506
2240,12704544,12704532
2241,12704580,12704579
2242,12704616,12704619
2243,12704652,12704652
2244,12704688,12704674
2245,12704724,12704716
2246,12704760,12704756
2247,12704796,12704795
2248,12704832,12704828
2249,12704868,12704862
2250,12704904,12704903
2251,12704940,12704941
2252,12704976,12704971
2253,12705012,12705012
2254,12705048,12705032
2255,12705084,12705076
2256,12705120,12705115
2257,12705156,12705150
2258,12705192,12705190
2259,12705228,12705229
2260,12705264,12705263
2261,12705300,12705293
2262,12705336,12705325
2263,12705372,12705371
2264,12705408,12705395
2265,12705444,12705444
2266,12705480,12705476
2267,12705516,12705507
2268,12705552,12705550
2269,12705588,12705584
2270,12705624,12705620
2271,12705660,12705656
2272,12705696,12705695
2273,12705732,12705732
2274,12705768,12705767
2275,12705804,12705805
2276,12705840,12705836
2277,12705876,12705880
2278,12705912,12705911
2279,12705948,12705942
2280,12705984,12705975
2281,12706020,12706018
2282,12706056,12706046
2283,12706092,12706084
2284,12706128,12706126
2285,12706164,12706157
2286,12706200,12706192
2287,12706236,12706232
2288,12706272,12706269
2289,12706308,12706303
2290,12706344,12706339
2291,12706380,12706380
2292,12706416,12706414
2293,12706452,12706447
2294,12706488,12706496
2295,12706524,12706521
2296,12706560,12706561
2297,12706596,12706590
2298,12706632,12706622
2299,12706668,12706661
2300,12706704,12706699
2301,12706740,12706734
2302,12706776,12706778
2303,12706812,12706808
2304,12706848,12706847
2305,12706884,12706880
2306,12706920,12706914
2307,12706956,12706953
2308,12706992,12706996
2309,12707028,12707021
2310,12707064,12707064
2311,12707100,12707091
2312,12707136,12707130
2313,12707172,12707169
2314,12707208,12707206
2315,12707244,12707247
2316,12707280,12707276
2317,12707316,12707308
2318,12707352,12707352
2319,12707388,12707383
2320,12707424,12707422
2321,12707460,12707456
2322,12707496,12707483
2323,12707532,12707531
2324,12707568,12707567
2325,12707604,12707604
2326,12707640,12707645
2327,12707676,12707667
2328,12707712,12707711
2329,12707748,12707747
2330,12707784,12707778
2331,12707820,12707818
2332,12707856,12707855
2333,12707892,12707882
2334,12707928,12707926
2335,12707964,12707956
2336,12708000,12707993
2337,12708036,12708024
2338,12708072,12708066
2339,12708108,12708103
2340,12708144,12708143
2341,12708180,12708177
2342,12708216,12708205
2343,12708252,12708252
2344,12708288,12708284
2345,12708324,12708323
2346,12708360,12708360
2347,12708396,12708399
2348,12708432,12708437
2349,12708468,12708464
2350,12708504,12708502
2351,12708540,12708531
2352,12708576,12708577
2353,12708612,12708603
2354,12708648,12708635
2355,12708684,12708684
2356,12708720,12708714
2357,12708756,12708756
2358,12708792,12708791
2359,12708828,12708816
2360,12708864,12708847
2361,12708900,12708891
2362,12708936,12708933
2363,12708972,12708962
2364,12709008,12709001
2365,12709044,12709033
2366,12709080,12709077
2367,12709116,12709113
2368,12709152,12709146
2369,12709188,12709190
2370,12709224,12709227
2371,12709260,12709259
2372,12709296,12709284
2373,12709332,12709323
2374,12709368,12709367
2375,12709404,12709397
2376,12709440,12709434
2377,12709476,12709476
2378,12709512,12709511
2379,12709548,12709550
2380,12709584,12709578
2381,12709620,12709622
2382,12709656,12709650
2383,12709692,12709695
2384,12709728,12709725
2385,12709764,12709756
2386,12709800,12709788
2387,12709836,12709831
2388,12709872,12709867
2389,12709908,12709908
2390,12709944,12709940
2391,12709980,12709974
2392,12710016,12710017
2393,12710052,12710047
2394,12710088,12710082
2395,12710124,12710123
2396,12710160,12710154
2397,12710196,12710196
2398,12710232,12710226
2399,12710268,12710263
2400,12710304,12710301
2401,12710340,12710335
2402,12710376,12710372
2403,12710412,12710412
2404,12710448,12710447
2405,12710484,12710483
2406,12710520,12710513
2407,12710556,12710556
2408,12710592,12710592
2409,12710628,12710629
2410,12710664,12710657
2411,12710700,12710696
2412,12710736,12710736
2413,12710772,12710765
2414,12710808,12710803
2415,12710844,12710849
2416,12710880,12710885
2417,12710916,12710918
2418,12710952,12710952
2419,12710988,12710979
2420,12711024,12711023
2421,12711060,12711055
2422,12711096,12711087
2423,12711132,12711126
2424,12711168,12711165
2425,12711204,12711198
2426,12711240,12711234
2427,12711276,12711276
2428,12711312,12711309
2429,12711348,12711346
2430,12711384,12711381
2431,12711420,12711413
2432,12711456,12711446
2433,12711492,12711490
2434,12711528,12711522
2435,12711564,12711550
2436,12711600,12711595
2437,12711636,12711627
2438,12711672,12711672
2439,12711708,12711707
2440,12711744,12711743
2441,12711780,12711773
2442,12711816,12711816
2443,12711852,12711850
2444,12711888,12711882
2445,12711924,12711918
2446,12711960,12711960
2447,12711996,12711990
2448,12712032,12712030
2449,12712068,12712069
2450,12712104,12712109
2451,12712140,12712144
2452,12712176,12712176
2453,12712212,12712201
2454,12712248,12712241
2455,12712284,12712278
2456,12712320,12712324
2457,12712356,12712349
2458,12712392,12712390
2459,12712428,12712425
2460,12712464,12712456
2461,12712500,12712498
2462,12712536,12712534
2463,12712572,12712562
2464,12712608,12712610
2465,12712644,12712630
2466,12712680,12712674
2467,12712716,12712716
2468,12712752,12712743
2469,12712788,12712786
2470,12712824,12712814
2471,12712860,12712856
2472,12712896,12712881
2473,12712932,12712924
2474,12712968,12712957
2475,12713004,12712998
2476,12713040,12713034
2477,12713076,12713069
2478,12713112,12713112
2479,12713148,12713140
2480,12713184,12713184
2481,12713220,12713224
2482,12713256,12713253
2483,12713292,12713284
2484,12713328,12713318
2485,12713364,12713357
2486,12713400,12713400
2487,12713436,12713433
2488,12713472,12713472
2489,12713508,12713508
2490,12713544,12713541
2491,12713580,12713579
2492,12713616,12713621
2493,12713652,12713655
2494,12713688,12713683
2495,12713724,12713724
2496,12713760,12713759
2497,12713796,12713797
2498,12713832,12713832
2499,12713868,12713860
2500,12713904,12713892
2501,12713940,12713939
2502,12713976,12713981
2503,12714012,12714005
2504,12714048,12714044
2505,12714084,12714075
2506,12714120,12714121
2507,12714156,12714141
2508,12714192,12714177
2509,12714228,12714226
2510,12714264,12714260
2511,12714300,12714294
2512,12714336,12714331
2513,12714372,12714371
2514,12714408,12714402
2515,12714444,12714435
2516,12714480,12714472
2517,12714516,12714516
2518,12714552,12714546
2519,12714588,12714578
2520,12714624,12714621
2521,12714660,12714659
2522,12714696,12714698
2523,12714732,12714730
2524,12714768,12714761
2525,12714804,12714803
2526,12714840,12714840
2527,12714876,12714872
2528,12714912,12714908
2529,12714948,12714946
2530,12714984,12714980
2531,12715020,12715018
2532,12715056,12715047
2533,12715092,12715083
2534,12715128,12715120
2535,12715164,12715164
2536,12715200,12715198
2537,12715236,12715237
2538,12715272,12715268
2539,12715308,12715299
2540,12715344,12715345
2541,12715380,12715376
2542,12715416,12715418
2543,12715452,12715451
2544,12715488,12715494
2545,12715524,12715519
2546,12715560,12715560
2547,12715596,12715596
2548,12715632,12715626
2549,12715668,12715664
2550,12715704,12715693
2551,12715740,12715729
2552,12715776,12715773
2553,12715812,12715812
2554,12715848,12715848
2555,12715884,12715882
2556,12715920,12715920
2557,12715956,12715950
2558,12715992,12715987
2559,12716028,12716028
2560,12716064,12716063
2561,12716100,12716095
2562,12716136,12716138
2563,12716172,12716162
2564,12716208,12716202
2565,12716244,12716239
2566,12716280,12716280
2567,12716316,12716313
2568,12716352,12716342
2569,12716388,12716387
2570,12716424,12716425
2571,12716460,12716460
2572,12716496,12716496
2573,12716532,12716519
2574,12716568,12716560
2575,12716604,12716603
2576,12716640,12716636
2577,12716676,12716675
2578,12716712,12716702
2579,12716748,12716744
2580,12716784,12716774
2581,12716820,12716807
2582,12716856,12716854
2583,12716892,12716892
2584,12716928,12716926
2585,12716964,12716960
2586,12717000,12716989
2587,12717036,12717037
2588,12717072,12717068
2589,12717108,12717113
2590,12717144,12717144
2591,12717180,12717166
2592,12717216,12717216
2593,12717252,12717242
2594,12717288,12717281
2595,12717324,12717319
2596,12717360,12717356
2597,12717396,12717394
2598,12717432,12717423
2599,12717468,12717459
2600,12717504,12717504
2601,12717540,12717536
2602,12717576,12717573
2603,12717612,12717598
2604,12717648,12717644
2605,12717684,12717676
2606,12717720,12717712
2607,12717756,12717756
2608,12717792,12717783
2609,12717828,12717819
2610,12717864,12717859
2611,12717900,12717899
2612,12717936,12717928
2613,12717972,12717974
2614,12718008,12718011
2615,12718044,12718036
2616,12718080,12718075
2617,12718116,12718109
2618,12718152,12718140
2619,12718188,12718186
2620,12718224,12718224
2621,12718260,12718266
2622,12718296,12718288
2623,12718332,12718334
2624,12718368,12718370
2625,12718404,12718401
2626,12718440,12718440
2627,12718476,12718476
2628,12718512,12718517
2629,12718548,12718547
2630,12718584,12718580
2631,12718620,12718612
2632,12718656,12718654
2633,12718692,12718693
